3.1899 	WARNING 	Movie2 stim could not be imported and won't be available
5.7529 	EXP 	Created results_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='results_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=u'default text', units=u'norm', win=Window(...), wrapWidth=2)
5.7653 	EXP 	text_4: autoDraw = True
10.7579 	EXP 	Imported /Volumes/Macintosh HD/Users/poppe076/Desktop/source_monitoring_task/data/ok_source_monitoring_2015_Feb_05_1434_wordlist.csv as conditions, 9 conditions, 5 params
10.7584 	EXP 	Created sequence: sequential, trialTypes=9, nReps=1, seed=None
10.8602 	EXP 	New trial (rep=0, index=0): {'word': u'word9.1', 'amount': u'2', 'list': u'list9', 'trialtype': u'pitch', 'trialtype_extended': u'pitch_higher_large'}
10.8734 	EXP 	text_4: autoDraw = False
10.8734 	EXP 	text: text = u'word9.1'
11.8919 	EXP 	text: autoDraw = True
15.3138 	EXP 	text: autoDraw = False
15.3138 	EXP 	question: autoDraw = True
15.3138 	EXP 	self_box: autoDraw = True
15.3138 	EXP 	self_label: autoDraw = True
15.3138 	EXP 	other_box: autoDraw = True
15.3138 	EXP 	other_label: autoDraw = True
15.3138 	EXP 	self_box: fillColor = '#A6A9FF'
15.3138 	EXP 	other_box: fillColor = '#FFFCA6'
15.3305 	EXP 	self_box: fillColor = '#A6A9FF'
15.3305 	EXP 	other_box: fillColor = '#FFFCA6'
15.3473 	EXP 	self_box: fillColor = '#A6A9FF'
15.3473 	EXP 	other_box: fillColor = '#FFFCA6'
15.3640 	EXP 	self_box: fillColor = '#A6A9FF'
15.3640 	EXP 	other_box: fillColor = '#FFFCA6'
15.3807 	EXP 	self_box: fillColor = '#A6A9FF'
15.3807 	EXP 	other_box: fillColor = '#FFFCA6'
15.3973 	EXP 	self_box: fillColor = '#A6A9FF'
15.3973 	EXP 	other_box: fillColor = '#FFFCA6'
15.4140 	EXP 	self_box: fillColor = '#A6A9FF'
15.4140 	EXP 	other_box: fillColor = '#FFFCA6'
15.4308 	EXP 	self_box: fillColor = '#A6A9FF'
15.4308 	EXP 	other_box: fillColor = '#FFFCA6'
15.4474 	EXP 	self_box: fillColor = '#A6A9FF'
15.4474 	EXP 	other_box: fillColor = '#FFFCA6'
15.4641 	EXP 	self_box: fillColor = '#A6A9FF'
15.4641 	EXP 	other_box: fillColor = '#FFFCA6'
15.4808 	EXP 	self_box: fillColor = '#A6A9FF'
15.4808 	EXP 	other_box: fillColor = '#FFFCA6'
15.4975 	EXP 	self_box: fillColor = '#A6A9FF'
15.4975 	EXP 	other_box: fillColor = '#FFFCA6'
15.5142 	EXP 	self_box: fillColor = '#A6A9FF'
15.5142 	EXP 	other_box: fillColor = '#FFFCA6'
15.5309 	EXP 	self_box: fillColor = '#A6A9FF'
15.5309 	EXP 	other_box: fillColor = '#FFFCA6'
15.5475 	EXP 	self_box: fillColor = '#A6A9FF'
15.5475 	EXP 	other_box: fillColor = '#FFFCA6'
15.5643 	EXP 	self_box: fillColor = '#A6A9FF'
15.5643 	EXP 	other_box: fillColor = '#FFFCA6'
15.5809 	EXP 	self_box: fillColor = '#A6A9FF'
15.5809 	EXP 	other_box: fillColor = '#FFFCA6'
15.5976 	EXP 	self_box: fillColor = '#A6A9FF'
15.5976 	EXP 	other_box: fillColor = '#FFFCA6'
15.6144 	EXP 	self_box: fillColor = '#A6A9FF'
15.6144 	EXP 	other_box: fillColor = '#FFFCA6'
15.6309 	EXP 	self_box: fillColor = '#A6A9FF'
15.6309 	EXP 	other_box: fillColor = '#FFFCA6'
15.6477 	EXP 	self_box: fillColor = '#A6A9FF'
15.6477 	EXP 	other_box: fillColor = '#FFFCA6'
15.6643 	EXP 	self_box: fillColor = '#A6A9FF'
15.6643 	EXP 	other_box: fillColor = '#FFFCA6'
15.6811 	EXP 	self_box: fillColor = '#A6A9FF'
15.6811 	EXP 	other_box: fillColor = '#FFFCA6'
15.6977 	EXP 	self_box: fillColor = '#A6A9FF'
15.6977 	EXP 	other_box: fillColor = '#FFFCA6'
15.7144 	EXP 	self_box: fillColor = '#A6A9FF'
15.7144 	EXP 	other_box: fillColor = '#FFFCA6'
15.7311 	EXP 	self_box: fillColor = '#A6A9FF'
15.7311 	EXP 	other_box: fillColor = '#FFFCA6'
15.7478 	EXP 	self_box: fillColor = '#A6A9FF'
15.7478 	EXP 	other_box: fillColor = '#FFFCA6'
15.7645 	EXP 	self_box: fillColor = '#A6A9FF'
15.7645 	EXP 	other_box: fillColor = '#FFFCA6'
15.7812 	EXP 	self_box: fillColor = '#A6A9FF'
15.7812 	EXP 	other_box: fillColor = '#FFFCA6'
15.7979 	EXP 	self_box: fillColor = '#A6A9FF'
15.7979 	EXP 	other_box: fillColor = '#FFFCA6'
15.8146 	EXP 	self_box: fillColor = '#A6A9FF'
15.8146 	EXP 	other_box: fillColor = '#FFFCA6'
15.8313 	EXP 	self_box: fillColor = '#A6A9FF'
15.8313 	EXP 	other_box: fillColor = '#FFFCA6'
15.8480 	EXP 	self_box: fillColor = '#A6A9FF'
15.8480 	EXP 	other_box: fillColor = '#FFFCA6'
15.8647 	EXP 	self_box: fillColor = '#A6A9FF'
15.8647 	EXP 	other_box: fillColor = '#FFFCA6'
15.8814 	EXP 	self_box: fillColor = '#A6A9FF'
15.8814 	EXP 	other_box: fillColor = '#FFFCA6'
15.8981 	EXP 	self_box: fillColor = '#A6A9FF'
15.8981 	EXP 	other_box: fillColor = '#FFFCA6'
15.9148 	EXP 	self_box: fillColor = '#A6A9FF'
15.9148 	EXP 	other_box: fillColor = '#FFFCA6'
15.9315 	EXP 	self_box: fillColor = '#A6A9FF'
15.9315 	EXP 	other_box: fillColor = '#FFFCA6'
15.9481 	EXP 	self_box: fillColor = '#A6A9FF'
15.9481 	EXP 	other_box: fillColor = '#FFFCA6'
15.9648 	EXP 	self_box: fillColor = '#A6A9FF'
15.9648 	EXP 	other_box: fillColor = '#FFFCA6'
15.9815 	EXP 	self_box: fillColor = '#A6A9FF'
15.9815 	EXP 	other_box: fillColor = '#FFFCA6'
15.9982 	EXP 	self_box: fillColor = '#A6A9FF'
15.9982 	EXP 	other_box: fillColor = '#FFFCA6'
16.0149 	EXP 	self_box: fillColor = '#A6A9FF'
16.0149 	EXP 	other_box: fillColor = '#FFFCA6'
16.0316 	EXP 	self_box: fillColor = '#A6A9FF'
16.0316 	EXP 	other_box: fillColor = '#FFFCA6'
16.0483 	EXP 	self_box: fillColor = '#A6A9FF'
16.0483 	EXP 	other_box: fillColor = '#FFFCA6'
16.0650 	EXP 	self_box: fillColor = '#A6A9FF'
16.0650 	EXP 	other_box: fillColor = '#FFFCA6'
16.0817 	EXP 	self_box: fillColor = '#A6A9FF'
16.0817 	EXP 	other_box: fillColor = '#FFFCA6'
16.0984 	EXP 	self_box: fillColor = '#A6A9FF'
16.0984 	EXP 	other_box: fillColor = '#FFFCA6'
16.1151 	EXP 	self_box: fillColor = '#A6A9FF'
16.1151 	EXP 	other_box: fillColor = '#FFFCA6'
16.1317 	EXP 	self_box: fillColor = '#A6A9FF'
16.1317 	EXP 	other_box: fillColor = '#FFFCA6'
16.1484 	EXP 	self_box: fillColor = '#A6A9FF'
16.1484 	EXP 	other_box: fillColor = '#FFFCA6'
16.1651 	EXP 	self_box: fillColor = '#A6A9FF'
16.1651 	EXP 	other_box: fillColor = '#FFFCA6'
16.1818 	EXP 	self_box: fillColor = '#A6A9FF'
16.1818 	EXP 	other_box: fillColor = '#FFFCA6'
16.1985 	EXP 	self_box: fillColor = '#A6A9FF'
16.1985 	EXP 	other_box: fillColor = '#FFFCA6'
16.2152 	EXP 	self_box: fillColor = '#A6A9FF'
16.2152 	EXP 	other_box: fillColor = '#FFFCA6'
16.2319 	EXP 	self_box: fillColor = '#A6A9FF'
16.2319 	EXP 	other_box: fillColor = '#FFFCA6'
16.2486 	EXP 	self_box: fillColor = '#A6A9FF'
16.2486 	EXP 	other_box: fillColor = '#FFFCA6'
16.2652 	EXP 	self_box: fillColor = '#A6A9FF'
16.2652 	EXP 	other_box: fillColor = '#FFFCA6'
16.2819 	EXP 	self_box: fillColor = '#A6A9FF'
16.2819 	EXP 	other_box: fillColor = '#FFFCA6'
16.2986 	EXP 	self_box: fillColor = '#A6A9FF'
16.2986 	EXP 	other_box: fillColor = '#FFFCA6'
16.3154 	EXP 	self_box: fillColor = '#A6A9FF'
16.3154 	EXP 	other_box: fillColor = '#FFFCA6'
16.3320 	EXP 	self_box: fillColor = '#A6A9FF'
16.3320 	EXP 	other_box: fillColor = '#FFFCA6'
16.3487 	EXP 	self_box: fillColor = '#A6A9FF'
16.3487 	EXP 	other_box: fillColor = '#FFFCA6'
16.3654 	EXP 	self_box: fillColor = '#A6A9FF'
16.3654 	EXP 	other_box: fillColor = '#FFFCA6'
16.3821 	EXP 	self_box: fillColor = '#A6A9FF'
16.3821 	EXP 	other_box: fillColor = '#FFFCA6'
16.3988 	EXP 	self_box: fillColor = '#A6A9FF'
16.3988 	EXP 	other_box: fillColor = '#FFFCA6'
16.4155 	EXP 	self_box: fillColor = '#A6A9FF'
16.4155 	EXP 	other_box: fillColor = '#FFFCA6'
16.4322 	EXP 	self_box: fillColor = '#A6A9FF'
16.4322 	EXP 	other_box: fillColor = '#FFFCA6'
16.4489 	EXP 	self_box: fillColor = '#A6A9FF'
16.4489 	EXP 	other_box: fillColor = '#FFFCA6'
16.4656 	EXP 	self_box: fillColor = '#A6A9FF'
16.4656 	EXP 	other_box: fillColor = '#FFFCA6'
16.4823 	EXP 	self_box: fillColor = '#A6A9FF'
16.4823 	EXP 	other_box: fillColor = '#FFFCA6'
16.4990 	EXP 	self_box: fillColor = '#A6A9FF'
16.4990 	EXP 	other_box: fillColor = '#FFFCA6'
16.5156 	EXP 	self_box: fillColor = '#A6A9FF'
16.5156 	EXP 	other_box: fillColor = '#FFFCA6'
16.5324 	EXP 	self_box: fillColor = '#A6A9FF'
16.5324 	EXP 	other_box: fillColor = '#FFFCA6'
16.5491 	EXP 	self_box: fillColor = '#A6A9FF'
16.5491 	EXP 	other_box: fillColor = '#FFFCA6'
16.5658 	EXP 	self_box: fillColor = '#A6A9FF'
16.5658 	EXP 	other_box: fillColor = '#FFFCA6'
16.5825 	EXP 	self_box: fillColor = '#A6A9FF'
16.5825 	EXP 	other_box: fillColor = '#FFFCA6'
16.5991 	EXP 	self_box: fillColor = '#A6A9FF'
16.5991 	EXP 	other_box: fillColor = '#FFFCA6'
16.6158 	EXP 	self_box: fillColor = '#A6A9FF'
16.6158 	EXP 	other_box: fillColor = '#FFFCA6'
16.6325 	EXP 	self_box: fillColor = '#A6A9FF'
16.6325 	EXP 	other_box: fillColor = '#FFFCA6'
16.6492 	EXP 	self_box: fillColor = '#A6A9FF'
16.6492 	EXP 	other_box: fillColor = '#FFFCA6'
16.6659 	EXP 	self_box: fillColor = '#A6A9FF'
16.6659 	EXP 	other_box: fillColor = '#FFFCA6'
16.6826 	EXP 	self_box: fillColor = '#A6A9FF'
16.6826 	EXP 	other_box: fillColor = '#FFFCA6'
16.6993 	EXP 	self_box: fillColor = '#A6A9FF'
16.6993 	EXP 	other_box: fillColor = '#FFFCA6'
16.7160 	EXP 	self_box: fillColor = '#A6A9FF'
16.7160 	EXP 	other_box: fillColor = '#FFFCA6'
16.7327 	EXP 	self_box: fillColor = '#A6A9FF'
16.7327 	EXP 	other_box: fillColor = '#FFFCA6'
16.7494 	EXP 	self_box: fillColor = '#A6A9FF'
16.7494 	EXP 	other_box: fillColor = '#FFFCA6'
16.7661 	EXP 	self_box: fillColor = '#A6A9FF'
16.7661 	EXP 	other_box: fillColor = '#FFFCA6'
16.7828 	EXP 	self_box: fillColor = '#A6A9FF'
16.7828 	EXP 	other_box: fillColor = '#FFFCA6'
16.7995 	EXP 	self_box: fillColor = '#A6A9FF'
16.7995 	EXP 	other_box: fillColor = '#FFFCA6'
16.8162 	EXP 	self_box: fillColor = '#A6A9FF'
16.8162 	EXP 	other_box: fillColor = '#FFFCA6'
16.8329 	EXP 	self_box: fillColor = '#A6A9FF'
16.8329 	EXP 	other_box: fillColor = '#FFFCA6'
16.8496 	EXP 	self_box: fillColor = '#A6A9FF'
16.8496 	EXP 	other_box: fillColor = '#FFFCA6'
16.8663 	EXP 	self_box: fillColor = '#A6A9FF'
16.8663 	EXP 	other_box: fillColor = '#FFFCA6'
16.8830 	EXP 	self_box: fillColor = '#A6A9FF'
16.8830 	EXP 	other_box: fillColor = '#FFFCA6'
16.8996 	EXP 	self_box: fillColor = '#A6A9FF'
16.8996 	EXP 	other_box: fillColor = '#FFFCA6'
16.9164 	EXP 	self_box: fillColor = '#A6A9FF'
16.9164 	EXP 	other_box: fillColor = '#FFFCA6'
16.9330 	EXP 	self_box: fillColor = '#A6A9FF'
16.9330 	EXP 	other_box: fillColor = '#FFFCA6'
16.9497 	EXP 	self_box: fillColor = '#A6A9FF'
16.9497 	EXP 	other_box: fillColor = '#FFFCA6'
16.9664 	EXP 	self_box: fillColor = '#A6A9FF'
16.9664 	EXP 	other_box: fillColor = '#FFFCA6'
16.9831 	EXP 	self_box: fillColor = '#A6A9FF'
16.9831 	EXP 	other_box: fillColor = '#FFFCA6'
16.9999 	EXP 	self_box: fillColor = '#A6A9FF'
16.9999 	EXP 	other_box: fillColor = '#FFFCA6'
17.0165 	EXP 	self_box: fillColor = '#A6A9FF'
17.0165 	EXP 	other_box: fillColor = '#FFFCA6'
17.0333 	EXP 	self_box: fillColor = '#A6A9FF'
17.0333 	EXP 	other_box: fillColor = '#FFFCA6'
17.0501 	EXP 	self_box: fillColor = '#A6A9FF'
17.0501 	EXP 	other_box: fillColor = '#FFFCA6'
17.0666 	EXP 	self_box: fillColor = '#A6A9FF'
17.0666 	EXP 	other_box: fillColor = '#FFFCA6'
17.0835 	EXP 	self_box: fillColor = '#A6A9FF'
17.0835 	EXP 	other_box: fillColor = '#FFFCA6'
17.1001 	EXP 	self_box: fillColor = '#A6A9FF'
17.1001 	EXP 	other_box: fillColor = '#FFFCA6'
17.1168 	EXP 	self_box: fillColor = '#A6A9FF'
17.1168 	EXP 	other_box: fillColor = '#FFFCA6'
17.1334 	EXP 	self_box: fillColor = '#A6A9FF'
17.1334 	EXP 	other_box: fillColor = '#FFFCA6'
17.1501 	EXP 	self_box: fillColor = '#A6A9FF'
17.1501 	EXP 	other_box: fillColor = '#FFFCA6'
17.1668 	EXP 	self_box: fillColor = '#A6A9FF'
17.1668 	EXP 	other_box: fillColor = '#FFFCA6'
17.1834 	EXP 	self_box: fillColor = '#A6A9FF'
17.1834 	EXP 	other_box: fillColor = '#FFFCA6'
17.2001 	EXP 	self_box: fillColor = '#A6A9FF'
17.2001 	EXP 	other_box: fillColor = '#FFFCA6'
17.2169 	EXP 	self_box: fillColor = '#A6A9FF'
17.2169 	EXP 	other_box: fillColor = '#FFFCA6'
17.2335 	EXP 	self_box: fillColor = '#A6A9FF'
17.2335 	EXP 	other_box: fillColor = '#FFFCA6'
17.2503 	EXP 	self_box: fillColor = '#A6A9FF'
17.2503 	EXP 	other_box: fillColor = '#FFFCA6'
17.2671 	EXP 	self_box: fillColor = '#A6A9FF'
17.2671 	EXP 	other_box: fillColor = '#FFFCA6'
17.2837 	EXP 	self_box: fillColor = '#A6A9FF'
17.2837 	EXP 	other_box: fillColor = '#FFFCA6'
17.3004 	EXP 	self_box: fillColor = '#A6A9FF'
17.3004 	EXP 	other_box: fillColor = '#FFFCA6'
17.3171 	EXP 	self_box: fillColor = '#A6A9FF'
17.3171 	EXP 	other_box: fillColor = '#FFFCA6'
17.3336 	EXP 	self_box: fillColor = '#A6A9FF'
17.3336 	EXP 	other_box: fillColor = '#FFFCA6'
17.3505 	EXP 	self_box: fillColor = '#A6A9FF'
17.3505 	EXP 	other_box: fillColor = '#FFFCA6'
17.3672 	EXP 	self_box: fillColor = '#A6A9FF'
17.3672 	EXP 	other_box: fillColor = '#FFFCA6'
17.3838 	EXP 	self_box: fillColor = '#A6A9FF'
17.3838 	EXP 	other_box: fillColor = '#FFFCA6'
17.4004 	EXP 	self_box: fillColor = '#A6A9FF'
17.4004 	EXP 	other_box: fillColor = '#FFFCA6'
17.4173 	EXP 	self_box: fillColor = '#A6A9FF'
17.4173 	EXP 	other_box: fillColor = '#FFFCA6'
17.4340 	EXP 	self_box: fillColor = '#A6A9FF'
17.4340 	EXP 	other_box: fillColor = '#FFFCA6'
17.4506 	EXP 	self_box: fillColor = '#A6A9FF'
17.4506 	EXP 	other_box: fillColor = '#FFFCA6'
17.4672 	EXP 	self_box: fillColor = '#A6A9FF'
17.4672 	EXP 	other_box: fillColor = '#FFFCA6'
17.4840 	EXP 	self_box: fillColor = '#A6A9FF'
17.4840 	EXP 	other_box: fillColor = '#FFFCA6'
17.5007 	EXP 	self_box: fillColor = '#A6A9FF'
17.5007 	EXP 	other_box: fillColor = '#FFFCA6'
17.5174 	EXP 	self_box: fillColor = '#A6A9FF'
17.5174 	EXP 	other_box: fillColor = '#FFFCA6'
17.5341 	EXP 	self_box: fillColor = '#A6A9FF'
17.5341 	EXP 	other_box: fillColor = '#FFFCA6'
17.5508 	EXP 	self_box: fillColor = '#A6A9FF'
17.5508 	EXP 	other_box: fillColor = '#FFFCA6'
17.5674 	EXP 	self_box: fillColor = '#A6A9FF'
17.5674 	EXP 	other_box: fillColor = '#FFFCA6'
17.5841 	EXP 	self_box: fillColor = '#A6A9FF'
17.5841 	EXP 	other_box: fillColor = '#FFFCA6'
17.6008 	EXP 	self_box: fillColor = '#A6A9FF'
17.6008 	EXP 	other_box: fillColor = '#FFFCA6'
17.6175 	EXP 	self_box: fillColor = '#A6A9FF'
17.6175 	EXP 	other_box: fillColor = '#FFFCA6'
17.6343 	EXP 	self_box: fillColor = '#A6A9FF'
17.6343 	EXP 	other_box: fillColor = '#FFFCA6'
17.6509 	EXP 	self_box: fillColor = '#A6A9FF'
17.6509 	EXP 	other_box: fillColor = '#FFFCA6'
17.6676 	EXP 	self_box: fillColor = '#A6A9FF'
17.6676 	EXP 	other_box: fillColor = '#FFFCA6'
17.6844 	EXP 	self_box: fillColor = '#A6A9FF'
17.6844 	EXP 	other_box: fillColor = '#FFFCA6'
17.7010 	EXP 	self_box: fillColor = '#A6A9FF'
17.7010 	EXP 	other_box: fillColor = '#FFFCA6'
17.7177 	EXP 	self_box: fillColor = '#A6A9FF'
17.7177 	EXP 	other_box: fillColor = '#FFFCA6'
17.7345 	EXP 	self_box: fillColor = '#A6A9FF'
17.7345 	EXP 	other_box: fillColor = '#FFFCA6'
17.7511 	EXP 	self_box: fillColor = '#A6A9FF'
17.7511 	EXP 	other_box: fillColor = '#FFFCA6'
17.7678 	EXP 	self_box: fillColor = '#A6A9FF'
17.7678 	EXP 	other_box: fillColor = '#FFFCA6'
17.7845 	EXP 	self_box: fillColor = '#A6A9FF'
17.7845 	EXP 	other_box: fillColor = '#FFFCA6'
17.8012 	EXP 	self_box: fillColor = '#A6A9FF'
17.8012 	EXP 	other_box: fillColor = '#FFFCA6'
17.8179 	EXP 	self_box: fillColor = '#A6A9FF'
17.8179 	EXP 	other_box: fillColor = '#FFFCA6'
17.8345 	EXP 	self_box: fillColor = '#A6A9FF'
17.8345 	EXP 	other_box: fillColor = '#FFFCA6'
17.8514 	EXP 	self_box: fillColor = '#A6A9FF'
17.8514 	EXP 	other_box: fillColor = '#FFFCA6'
17.8679 	EXP 	self_box: fillColor = '#A6A9FF'
17.8679 	EXP 	other_box: fillColor = '#FFFCA6'
17.8846 	EXP 	self_box: fillColor = '#A6A9FF'
17.8846 	EXP 	other_box: fillColor = '#FFFCA6'
17.9013 	EXP 	self_box: fillColor = '#A6A9FF'
17.9013 	EXP 	other_box: fillColor = '#FFFCA6'
17.9180 	EXP 	self_box: fillColor = '#A6A9FF'
17.9180 	EXP 	other_box: fillColor = '#FFFCA6'
17.9347 	EXP 	self_box: fillColor = '#A6A9FF'
17.9347 	EXP 	other_box: fillColor = '#FFFCA6'
17.9514 	EXP 	self_box: fillColor = '#A6A9FF'
17.9514 	EXP 	other_box: fillColor = '#FFFCA6'
17.9681 	EXP 	self_box: fillColor = '#A6A9FF'
17.9681 	EXP 	other_box: fillColor = '#FFFCA6'
17.9849 	EXP 	self_box: fillColor = '#A6A9FF'
17.9849 	EXP 	other_box: fillColor = '#FFFCA6'
18.0016 	EXP 	self_box: fillColor = '#A6A9FF'
18.0016 	EXP 	other_box: fillColor = '#FFFCA6'
18.0182 	EXP 	self_box: fillColor = '#A6A9FF'
18.0182 	EXP 	other_box: fillColor = '#FFFCA6'
18.0349 	EXP 	self_box: fillColor = '#A6A9FF'
18.0349 	EXP 	other_box: fillColor = '#FFFCA6'
18.0516 	EXP 	self_box: fillColor = '#A6A9FF'
18.0516 	EXP 	other_box: fillColor = '#FFFCA6'
18.0684 	EXP 	self_box: fillColor = '#A6A9FF'
18.0684 	EXP 	other_box: fillColor = '#FFFCA6'
18.0850 	EXP 	self_box: fillColor = '#A6A9FF'
18.0850 	EXP 	other_box: fillColor = '#FFFCA6'
18.1017 	EXP 	self_box: fillColor = '#A6A9FF'
18.1017 	EXP 	other_box: fillColor = '#FFFCA6'
18.1183 	EXP 	self_box: fillColor = '#A6A9FF'
18.1183 	EXP 	other_box: fillColor = '#FFFCA6'
18.1350 	EXP 	self_box: fillColor = '#A6A9FF'
18.1350 	EXP 	other_box: fillColor = '#FFFCA6'
18.1516 	EXP 	self_box: fillColor = '#A6A9FF'
18.1516 	EXP 	other_box: fillColor = '#FFFCA6'
18.1684 	EXP 	self_box: fillColor = '#A6A9FF'
18.1684 	EXP 	other_box: fillColor = '#FFFCA6'
18.1852 	EXP 	self_box: fillColor = '#A6A9FF'
18.1852 	EXP 	other_box: fillColor = '#FFFCA6'
18.2017 	EXP 	self_box: fillColor = '#A6A9FF'
18.2017 	EXP 	other_box: fillColor = '#FFFCA6'
18.2185 	EXP 	self_box: fillColor = '#A6A9FF'
18.2185 	EXP 	other_box: fillColor = '#FFFCA6'
18.2352 	EXP 	self_box: fillColor = '#A6A9FF'
18.2352 	EXP 	other_box: fillColor = '#FFFCA6'
18.2518 	EXP 	self_box: fillColor = '#A6A9FF'
18.2518 	EXP 	other_box: fillColor = '#FFFCA6'
18.2685 	EXP 	self_box: fillColor = '#A6A9FF'
18.2685 	EXP 	other_box: fillColor = '#FFFCA6'
18.2853 	EXP 	self_box: fillColor = '#A6A9FF'
18.2853 	EXP 	other_box: fillColor = '#FFFCA6'
18.3020 	EXP 	self_box: fillColor = '#A6A9FF'
18.3020 	EXP 	other_box: fillColor = '#FFFCA6'
18.3185 	EXP 	self_box: fillColor = '#A6A9FF'
18.3185 	EXP 	other_box: fillColor = '#FFFCA6'
18.3354 	EXP 	self_box: fillColor = '#A6A9FF'
18.3354 	EXP 	other_box: fillColor = '#FFFCA6'
18.3520 	EXP 	self_box: fillColor = '#A6A9FF'
18.3520 	EXP 	other_box: fillColor = '#FFFCA6'
