0.2821 	WARNING 	Movie2 stim could not be imported and won't be available
20.4124 	EXP 	self_box: fillColor = '#A6A9FF'
20.4124 	EXP 	other_box: fillColor = '#FFFCA6'
20.4291 	EXP 	self_box: fillColor = '#A6A9FF'
20.4291 	EXP 	other_box: fillColor = '#FFFCA6'
20.4459 	EXP 	self_box: fillColor = '#A6A9FF'
20.4459 	EXP 	other_box: fillColor = '#FFFCA6'
20.4626 	EXP 	self_box: fillColor = '#A6A9FF'
20.4626 	EXP 	other_box: fillColor = '#FFFCA6'
20.4792 	EXP 	self_box: fillColor = '#A6A9FF'
20.4792 	EXP 	other_box: fillColor = '#FFFCA6'
20.4959 	EXP 	self_box: fillColor = '#A6A9FF'
20.4959 	EXP 	other_box: fillColor = '#FFFCA6'
20.5127 	EXP 	self_box: fillColor = '#A6A9FF'
20.5127 	EXP 	other_box: fillColor = '#FFFCA6'
20.5293 	EXP 	self_box: fillColor = '#A6A9FF'
20.5293 	EXP 	other_box: fillColor = '#FFFCA6'
20.5461 	EXP 	self_box: fillColor = '#A6A9FF'
20.5461 	EXP 	other_box: fillColor = '#FFFCA6'
20.5626 	EXP 	self_box: fillColor = '#A6A9FF'
20.5626 	EXP 	other_box: fillColor = '#FFFCA6'
20.5793 	EXP 	self_box: fillColor = '#A6A9FF'
20.5793 	EXP 	other_box: fillColor = '#FFFCA6'
20.5960 	EXP 	self_box: fillColor = '#A6A9FF'
20.5960 	EXP 	other_box: fillColor = '#FFFCA6'
20.6127 	EXP 	self_box: fillColor = '#A6A9FF'
20.6127 	EXP 	other_box: fillColor = '#FFFCA6'
20.6295 	EXP 	self_box: fillColor = '#A6A9FF'
20.6295 	EXP 	other_box: fillColor = '#FFFCA6'
20.6461 	EXP 	self_box: fillColor = '#A6A9FF'
20.6461 	EXP 	other_box: fillColor = '#FFFCA6'
20.6629 	EXP 	self_box: fillColor = '#A6A9FF'
20.6629 	EXP 	other_box: fillColor = '#FFFCA6'
20.6795 	EXP 	self_box: fillColor = '#A6A9FF'
20.6795 	EXP 	other_box: fillColor = '#FFFCA6'
20.6963 	EXP 	self_box: fillColor = '#A6A9FF'
20.6963 	EXP 	other_box: fillColor = '#FFFCA6'
20.7129 	EXP 	self_box: fillColor = '#A6A9FF'
20.7129 	EXP 	other_box: fillColor = '#FAF33E'
20.7297 	EXP 	self_box: fillColor = '#A6A9FF'
20.7297 	EXP 	other_box: fillColor = '#FAF33E'
20.7464 	EXP 	self_box: fillColor = '#A6A9FF'
20.7464 	EXP 	other_box: fillColor = '#FAF33E'
20.7630 	EXP 	self_box: fillColor = '#A6A9FF'
20.7630 	EXP 	other_box: fillColor = '#FAF33E'
20.7799 	EXP 	self_box: fillColor = '#A6A9FF'
20.7799 	EXP 	other_box: fillColor = '#FAF33E'
20.7963 	EXP 	self_box: fillColor = '#A6A9FF'
20.7963 	EXP 	other_box: fillColor = '#FAF33E'
20.8131 	EXP 	self_box: fillColor = '#A6A9FF'
20.8131 	EXP 	other_box: fillColor = '#FAF33E'
20.8296 	EXP 	self_box: fillColor = '#A6A9FF'
20.8296 	EXP 	other_box: fillColor = '#FAF33E'
20.8463 	EXP 	self_box: fillColor = '#A6A9FF'
20.8463 	EXP 	other_box: fillColor = '#FAF33E'
20.8631 	EXP 	self_box: fillColor = '#A6A9FF'
20.8631 	EXP 	other_box: fillColor = '#FAF33E'
20.8799 	EXP 	self_box: fillColor = '#A6A9FF'
20.8799 	EXP 	other_box: fillColor = '#FAF33E'
20.8966 	EXP 	self_box: fillColor = '#A6A9FF'
20.8966 	EXP 	other_box: fillColor = '#FAF33E'
20.8973 	DATA 	Mouse: Left button down, pos=(1011,227)
20.8987 	EXP 	New trial (rep=0, index=2): {'word': u'word5.1', 'amount': u'0.7', 'list': u'list5', 'trialtype': u'speed', 'trialtype_extended': u'slow_large'}
20.9133 	EXP 	self_box: fillColor = '#A6A9FF'
20.9133 	EXP 	other_box: fillColor = '#FAF33E'
20.9133 	EXP 	question: autoDraw = False
20.9133 	EXP 	self_box: autoDraw = False
20.9133 	EXP 	self_label: autoDraw = False
20.9133 	EXP 	other_box: autoDraw = False
20.9133 	EXP 	other_label: autoDraw = False
20.9133 	EXP 	text: text = u'word5.1'
20.9304 	DATA 	Mouse: Left button up, pos=(1011,227)
21.9315 	EXP 	text: autoDraw = True
24.8862 	EXP 	text: autoDraw = False
24.8862 	EXP 	question: autoDraw = True
24.8862 	EXP 	self_box: autoDraw = True
24.8862 	EXP 	self_label: autoDraw = True
24.8862 	EXP 	other_box: autoDraw = True
24.8862 	EXP 	other_label: autoDraw = True
24.8862 	EXP 	self_box: fillColor = '#A6A9FF'
24.8862 	EXP 	other_box: fillColor = '#FFFCA6'
24.9028 	EXP 	self_box: fillColor = '#A6A9FF'
24.9028 	EXP 	other_box: fillColor = '#FFFCA6'
24.9196 	EXP 	self_box: fillColor = '#A6A9FF'
24.9196 	EXP 	other_box: fillColor = '#FFFCA6'
24.9364 	EXP 	self_box: fillColor = '#A6A9FF'
24.9364 	EXP 	other_box: fillColor = '#FFFCA6'
24.9531 	EXP 	self_box: fillColor = '#A6A9FF'
24.9531 	EXP 	other_box: fillColor = '#FFFCA6'
24.9697 	EXP 	self_box: fillColor = '#A6A9FF'
24.9697 	EXP 	other_box: fillColor = '#FFFCA6'
24.9863 	EXP 	self_box: fillColor = '#A6A9FF'
24.9863 	EXP 	other_box: fillColor = '#FFFCA6'
25.0031 	EXP 	self_box: fillColor = '#A6A9FF'
25.0031 	EXP 	other_box: fillColor = '#FFFCA6'
25.0197 	EXP 	self_box: fillColor = '#A6A9FF'
25.0197 	EXP 	other_box: fillColor = '#FFFCA6'
25.0366 	EXP 	self_box: fillColor = '#A6A9FF'
25.0366 	EXP 	other_box: fillColor = '#FFFCA6'
25.0532 	EXP 	self_box: fillColor = '#A6A9FF'
25.0532 	EXP 	other_box: fillColor = '#FFFCA6'
25.0699 	EXP 	self_box: fillColor = '#A6A9FF'
25.0699 	EXP 	other_box: fillColor = '#FFFCA6'
25.0865 	EXP 	self_box: fillColor = '#A6A9FF'
25.0865 	EXP 	other_box: fillColor = '#FFFCA6'
25.1033 	EXP 	self_box: fillColor = '#A6A9FF'
25.1033 	EXP 	other_box: fillColor = '#FFFCA6'
25.1198 	EXP 	self_box: fillColor = '#A6A9FF'
25.1198 	EXP 	other_box: fillColor = '#FFFCA6'
25.1365 	EXP 	self_box: fillColor = '#A6A9FF'
25.1365 	EXP 	other_box: fillColor = '#FFFCA6'
25.1534 	EXP 	self_box: fillColor = '#A6A9FF'
25.1534 	EXP 	other_box: fillColor = '#FFFCA6'
25.1700 	EXP 	self_box: fillColor = '#A6A9FF'
25.1700 	EXP 	other_box: fillColor = '#FFFCA6'
25.1867 	EXP 	self_box: fillColor = '#A6A9FF'
25.1867 	EXP 	other_box: fillColor = '#FFFCA6'
25.2033 	EXP 	self_box: fillColor = '#A6A9FF'
25.2033 	EXP 	other_box: fillColor = '#FFFCA6'
25.2201 	EXP 	self_box: fillColor = '#A6A9FF'
25.2201 	EXP 	other_box: fillColor = '#FFFCA6'
25.2368 	EXP 	self_box: fillColor = '#A6A9FF'
25.2368 	EXP 	other_box: fillColor = '#FFFCA6'
25.2535 	EXP 	self_box: fillColor = '#A6A9FF'
25.2535 	EXP 	other_box: fillColor = '#FFFCA6'
25.2702 	EXP 	self_box: fillColor = '#A6A9FF'
25.2702 	EXP 	other_box: fillColor = '#FFFCA6'
25.2869 	EXP 	self_box: fillColor = '#A6A9FF'
25.2869 	EXP 	other_box: fillColor = '#FFFCA6'
25.3036 	EXP 	self_box: fillColor = '#A6A9FF'
25.3036 	EXP 	other_box: fillColor = '#FFFCA6'
25.3203 	EXP 	self_box: fillColor = '#A6A9FF'
25.3203 	EXP 	other_box: fillColor = '#FFFCA6'
25.3370 	EXP 	self_box: fillColor = '#A6A9FF'
25.3370 	EXP 	other_box: fillColor = '#FFFCA6'
25.3537 	EXP 	self_box: fillColor = '#A6A9FF'
25.3537 	EXP 	other_box: fillColor = '#FFFCA6'
25.3704 	EXP 	self_box: fillColor = '#A6A9FF'
25.3704 	EXP 	other_box: fillColor = '#FFFCA6'
25.3871 	EXP 	self_box: fillColor = '#A6A9FF'
25.3871 	EXP 	other_box: fillColor = '#FFFCA6'
25.4038 	EXP 	self_box: fillColor = '#A6A9FF'
25.4038 	EXP 	other_box: fillColor = '#FFFCA6'
25.4204 	EXP 	self_box: fillColor = '#A6A9FF'
25.4204 	EXP 	other_box: fillColor = '#FFFCA6'
25.4371 	EXP 	self_box: fillColor = '#A6A9FF'
25.4371 	EXP 	other_box: fillColor = '#FFFCA6'
25.4539 	EXP 	self_box: fillColor = '#A6A9FF'
25.4539 	EXP 	other_box: fillColor = '#FFFCA6'
25.4705 	EXP 	self_box: fillColor = '#A6A9FF'
25.4705 	EXP 	other_box: fillColor = '#FFFCA6'
25.4872 	EXP 	self_box: fillColor = '#A6A9FF'
25.4872 	EXP 	other_box: fillColor = '#FFFCA6'
25.5039 	EXP 	self_box: fillColor = '#A6A9FF'
25.5039 	EXP 	other_box: fillColor = '#FFFCA6'
25.5205 	EXP 	self_box: fillColor = '#A6A9FF'
25.5205 	EXP 	other_box: fillColor = '#FFFCA6'
25.5372 	EXP 	self_box: fillColor = '#A6A9FF'
25.5372 	EXP 	other_box: fillColor = '#FFFCA6'
25.5541 	EXP 	self_box: fillColor = '#A6A9FF'
25.5541 	EXP 	other_box: fillColor = '#FFFCA6'
25.5707 	EXP 	self_box: fillColor = '#A6A9FF'
25.5707 	EXP 	other_box: fillColor = '#FFFCA6'
25.5874 	EXP 	self_box: fillColor = '#A6A9FF'
25.5874 	EXP 	other_box: fillColor = '#FFFCA6'
25.6041 	EXP 	self_box: fillColor = '#A6A9FF'
25.6041 	EXP 	other_box: fillColor = '#FFFCA6'
25.6209 	EXP 	self_box: fillColor = '#A6A9FF'
25.6209 	EXP 	other_box: fillColor = '#FFFCA6'
25.6375 	EXP 	self_box: fillColor = '#A6A9FF'
25.6375 	EXP 	other_box: fillColor = '#FFFCA6'
25.6541 	EXP 	self_box: fillColor = '#A6A9FF'
25.6541 	EXP 	other_box: fillColor = '#FFFCA6'
25.6708 	EXP 	self_box: fillColor = '#A6A9FF'
25.6708 	EXP 	other_box: fillColor = '#FFFCA6'
25.6874 	EXP 	self_box: fillColor = '#A6A9FF'
25.6874 	EXP 	other_box: fillColor = '#FFFCA6'
25.7043 	EXP 	self_box: fillColor = '#A6A9FF'
25.7043 	EXP 	other_box: fillColor = '#FFFCA6'
25.7210 	EXP 	self_box: fillColor = '#A6A9FF'
25.7210 	EXP 	other_box: fillColor = '#FFFCA6'
25.7377 	EXP 	self_box: fillColor = '#A6A9FF'
25.7377 	EXP 	other_box: fillColor = '#FFFCA6'
25.7543 	EXP 	self_box: fillColor = '#A6A9FF'
25.7543 	EXP 	other_box: fillColor = '#FFFCA6'
25.7709 	EXP 	self_box: fillColor = '#A6A9FF'
25.7709 	EXP 	other_box: fillColor = '#FFFCA6'
25.7876 	EXP 	self_box: fillColor = '#A6A9FF'
25.7876 	EXP 	other_box: fillColor = '#FFFCA6'
25.8044 	EXP 	self_box: fillColor = '#A6A9FF'
25.8044 	EXP 	other_box: fillColor = '#FFFCA6'
25.8210 	EXP 	self_box: fillColor = '#A6A9FF'
25.8210 	EXP 	other_box: fillColor = '#FFFCA6'
25.8378 	EXP 	self_box: fillColor = '#A6A9FF'
25.8378 	EXP 	other_box: fillColor = '#FFFCA6'
25.8544 	EXP 	self_box: fillColor = '#A6A9FF'
