11.1518 	WARNING 	Movie2 stim could not be imported and won't be available
28.6543 	EXP 	other_box: fillColor = '#FFFCA6'
28.6709 	EXP 	self_box: fillColor = '#A6A9FF'
28.6709 	EXP 	other_box: fillColor = '#FFFCA6'
28.6876 	EXP 	self_box: fillColor = '#A6A9FF'
28.6876 	EXP 	other_box: fillColor = '#FFFCA6'
28.7044 	EXP 	self_box: fillColor = '#A6A9FF'
28.7044 	EXP 	other_box: fillColor = '#FFFCA6'
28.7210 	EXP 	self_box: fillColor = '#A6A9FF'
28.7210 	EXP 	other_box: fillColor = '#FFFCA6'
28.7376 	EXP 	self_box: fillColor = '#A6A9FF'
28.7376 	EXP 	other_box: fillColor = '#FFFCA6'
28.7543 	EXP 	self_box: fillColor = '#A6A9FF'
28.7543 	EXP 	other_box: fillColor = '#FFFCA6'
28.7710 	EXP 	self_box: fillColor = '#A6A9FF'
28.7710 	EXP 	other_box: fillColor = '#FFFCA6'
28.7879 	EXP 	self_box: fillColor = '#A6A9FF'
28.7879 	EXP 	other_box: fillColor = '#FFFCA6'
28.8045 	EXP 	self_box: fillColor = '#A6A9FF'
28.8045 	EXP 	other_box: fillColor = '#FFFCA6'
28.8212 	EXP 	self_box: fillColor = '#A6A9FF'
28.8212 	EXP 	other_box: fillColor = '#FFFCA6'
28.8379 	EXP 	self_box: fillColor = '#A6A9FF'
28.8379 	EXP 	other_box: fillColor = '#FFFCA6'
28.8545 	EXP 	self_box: fillColor = '#A6A9FF'
28.8545 	EXP 	other_box: fillColor = '#FFFCA6'
28.8713 	EXP 	self_box: fillColor = '#A6A9FF'
28.8713 	EXP 	other_box: fillColor = '#FFFCA6'
28.8879 	EXP 	self_box: fillColor = '#A6A9FF'
28.8879 	EXP 	other_box: fillColor = '#FFFCA6'
28.9047 	EXP 	self_box: fillColor = '#A6A9FF'
28.9047 	EXP 	other_box: fillColor = '#FFFCA6'
28.9214 	EXP 	self_box: fillColor = '#A6A9FF'
28.9214 	EXP 	other_box: fillColor = '#FFFCA6'
28.9380 	EXP 	self_box: fillColor = '#A6A9FF'
28.9380 	EXP 	other_box: fillColor = '#FAF33E'
28.9546 	EXP 	self_box: fillColor = '#A6A9FF'
28.9546 	EXP 	other_box: fillColor = '#FAF33E'
28.9714 	EXP 	self_box: fillColor = '#A6A9FF'
28.9714 	EXP 	other_box: fillColor = '#FAF33E'
28.9881 	EXP 	self_box: fillColor = '#A6A9FF'
28.9881 	EXP 	other_box: fillColor = '#FAF33E'
29.0048 	EXP 	self_box: fillColor = '#A6A9FF'
29.0048 	EXP 	other_box: fillColor = '#FAF33E'
29.0215 	EXP 	self_box: fillColor = '#A6A9FF'
29.0215 	EXP 	other_box: fillColor = '#FAF33E'
29.0382 	EXP 	self_box: fillColor = '#A6A9FF'
29.0382 	EXP 	other_box: fillColor = '#FAF33E'
29.0549 	EXP 	self_box: fillColor = '#A6A9FF'
29.0549 	EXP 	other_box: fillColor = '#FAF33E'
29.0716 	EXP 	self_box: fillColor = '#A6A9FF'
29.0716 	EXP 	other_box: fillColor = '#FAF33E'
29.0883 	EXP 	self_box: fillColor = '#A6A9FF'
29.0883 	EXP 	other_box: fillColor = '#FAF33E'
29.1051 	EXP 	self_box: fillColor = '#A6A9FF'
29.1051 	EXP 	other_box: fillColor = '#FAF33E'
29.1216 	EXP 	self_box: fillColor = '#A6A9FF'
29.1216 	EXP 	other_box: fillColor = '#FAF33E'
29.1384 	EXP 	self_box: fillColor = '#A6A9FF'
29.1384 	EXP 	other_box: fillColor = '#FAF33E'
29.1551 	EXP 	self_box: fillColor = '#A6A9FF'
29.1551 	EXP 	other_box: fillColor = '#FAF33E'
29.1718 	EXP 	self_box: fillColor = '#A6A9FF'
29.1718 	EXP 	other_box: fillColor = '#FAF33E'
29.1885 	EXP 	self_box: fillColor = '#A6A9FF'
29.1885 	EXP 	other_box: fillColor = '#FAF33E'
29.2052 	EXP 	self_box: fillColor = '#A6A9FF'
29.2052 	EXP 	other_box: fillColor = '#FAF33E'
29.2219 	EXP 	self_box: fillColor = '#A6A9FF'
29.2219 	EXP 	other_box: fillColor = '#FAF33E'
29.2385 	EXP 	self_box: fillColor = '#A6A9FF'
29.2385 	EXP 	other_box: fillColor = '#FAF33E'
29.2428 	DATA 	Mouse: Left button down, pos=(945,310)
29.2552 	EXP 	self_box: fillColor = '#A6A9FF'
29.2552 	EXP 	other_box: fillColor = '#FAF33E'
29.2581 	EXP 	New trial (rep=0, index=2): {'word': u'word4.1', 'amount': u'0.9', 'list': u'list4', 'trialtype': u'speed', 'trialtype_extended': u'slow_small'}
29.2719 	EXP 	self_box: fillColor = '#A6A9FF'
29.2719 	EXP 	other_box: fillColor = '#FAF33E'
29.2719 	EXP 	question: autoDraw = False
29.2719 	EXP 	self_box: autoDraw = False
29.2719 	EXP 	self_label: autoDraw = False
29.2719 	EXP 	other_box: autoDraw = False
29.2719 	EXP 	other_label: autoDraw = False
29.2719 	EXP 	text: text = u'word4.1'
29.3897 	DATA 	Mouse: Left button up, pos=(945,310)
30.2902 	EXP 	text: autoDraw = True
36.5503 	EXP 	text: autoDraw = False
36.5503 	EXP 	question: autoDraw = True
36.5503 	EXP 	self_box: autoDraw = True
36.5503 	EXP 	self_label: autoDraw = True
36.5503 	EXP 	other_box: autoDraw = True
36.5503 	EXP 	other_label: autoDraw = True
36.5503 	EXP 	self_box: fillColor = '#A6A9FF'
36.5503 	EXP 	other_box: fillColor = '#FAF33E'
36.5669 	EXP 	self_box: fillColor = '#A6A9FF'
36.5669 	EXP 	other_box: fillColor = '#FAF33E'
36.5836 	EXP 	self_box: fillColor = '#A6A9FF'
36.5836 	EXP 	other_box: fillColor = '#FAF33E'
36.6001 	EXP 	self_box: fillColor = '#A6A9FF'
36.6001 	EXP 	other_box: fillColor = '#FAF33E'
36.6169 	EXP 	self_box: fillColor = '#A6A9FF'
36.6169 	EXP 	other_box: fillColor = '#FAF33E'
36.6336 	EXP 	self_box: fillColor = '#A6A9FF'
36.6336 	EXP 	other_box: fillColor = '#FAF33E'
36.6503 	EXP 	self_box: fillColor = '#A6A9FF'
36.6503 	EXP 	other_box: fillColor = '#FAF33E'
36.6670 	EXP 	self_box: fillColor = '#A6A9FF'
36.6670 	EXP 	other_box: fillColor = '#FAF33E'
36.6837 	EXP 	self_box: fillColor = '#A6A9FF'
36.6837 	EXP 	other_box: fillColor = '#FAF33E'
36.7004 	EXP 	self_box: fillColor = '#A6A9FF'
36.7004 	EXP 	other_box: fillColor = '#FAF33E'
36.7171 	EXP 	self_box: fillColor = '#A6A9FF'
36.7171 	EXP 	other_box: fillColor = '#FAF33E'
36.7338 	EXP 	self_box: fillColor = '#A6A9FF'
36.7338 	EXP 	other_box: fillColor = '#FAF33E'
36.7506 	EXP 	self_box: fillColor = '#A6A9FF'
36.7506 	EXP 	other_box: fillColor = '#FAF33E'
36.7670 	EXP 	self_box: fillColor = '#A6A9FF'
36.7670 	EXP 	other_box: fillColor = '#FAF33E'
36.7838 	EXP 	self_box: fillColor = '#A6A9FF'
36.7838 	EXP 	other_box: fillColor = '#FAF33E'
36.8006 	EXP 	self_box: fillColor = '#A6A9FF'
36.8006 	EXP 	other_box: fillColor = '#FAF33E'
36.8173 	EXP 	self_box: fillColor = '#A6A9FF'
36.8173 	EXP 	other_box: fillColor = '#FAF33E'
36.8340 	EXP 	self_box: fillColor = '#A6A9FF'
36.8340 	EXP 	other_box: fillColor = '#FAF33E'
36.8506 	EXP 	self_box: fillColor = '#A6A9FF'
36.8506 	EXP 	other_box: fillColor = '#FAF33E'
36.8673 	EXP 	self_box: fillColor = '#A6A9FF'
36.8673 	EXP 	other_box: fillColor = '#FAF33E'
36.8840 	EXP 	self_box: fillColor = '#A6A9FF'
36.8840 	EXP 	other_box: fillColor = '#FAF33E'
36.9007 	EXP 	self_box: fillColor = '#A6A9FF'
36.9007 	EXP 	other_box: fillColor = '#FAF33E'
36.9174 	EXP 	self_box: fillColor = '#A6A9FF'
36.9174 	EXP 	other_box: fillColor = '#FAF33E'
36.9341 	EXP 	self_box: fillColor = '#A6A9FF'
36.9341 	EXP 	other_box: fillColor = '#FAF33E'
36.9507 	EXP 	self_box: fillColor = '#A6A9FF'
36.9507 	EXP 	other_box: fillColor = '#FAF33E'
36.9675 	EXP 	self_box: fillColor = '#A6A9FF'
36.9675 	EXP 	other_box: fillColor = '#FAF33E'
36.9842 	EXP 	self_box: fillColor = '#A6A9FF'
36.9842 	EXP 	other_box: fillColor = '#FAF33E'
37.0009 	EXP 	self_box: fillColor = '#A6A9FF'
37.0009 	EXP 	other_box: fillColor = '#FAF33E'
37.0176 	EXP 	self_box: fillColor = '#A6A9FF'
37.0176 	EXP 	other_box: fillColor = '#FAF33E'
37.0342 	EXP 	self_box: fillColor = '#A6A9FF'
37.0342 	EXP 	other_box: fillColor = '#FAF33E'
37.0509 	EXP 	self_box: fillColor = '#A6A9FF'
37.0509 	EXP 	other_box: fillColor = '#FAF33E'
37.0677 	EXP 	self_box: fillColor = '#A6A9FF'
37.0677 	EXP 	other_box: fillColor = '#FAF33E'
37.0844 	EXP 	self_box: fillColor = '#A6A9FF'
37.0844 	EXP 	other_box: fillColor = '#FAF33E'
37.1011 	EXP 	self_box: fillColor = '#A6A9FF'
37.1011 	EXP 	other_box: fillColor = '#FAF33E'
37.1178 	EXP 	self_box: fillColor = '#A6A9FF'
37.1178 	EXP 	other_box: fillColor = '#FAF33E'
37.1345 	EXP 	self_box: fillColor = '#A6A9FF'
37.1345 	EXP 	other_box: fillColor = '#FAF33E'
37.1510 	EXP 	self_box: fillColor = '#A6A9FF'
37.1510 	EXP 	other_box: fillColor = '#FAF33E'
37.1677 	EXP 	self_box: fillColor = '#A6A9FF'
37.1677 	EXP 	other_box: fillColor = '#FAF33E'
37.1844 	EXP 	self_box: fillColor = '#A6A9FF'
37.1844 	EXP 	other_box: fillColor = '#FAF33E'
37.2011 	EXP 	self_box: fillColor = '#A6A9FF'
37.2011 	EXP 	other_box: fillColor = '#FAF33E'
37.2179 	EXP 	self_box: fillColor = '#A6A9FF'
37.2179 	EXP 	other_box: fillColor = '#FAF33E'
37.2347 	EXP 	self_box: fillColor = '#A6A9FF'
37.2347 	EXP 	other_box: fillColor = '#FAF33E'
37.2513 	EXP 	self_box: fillColor = '#A6A9FF'
37.2513 	EXP 	other_box: fillColor = '#FAF33E'
37.2680 	EXP 	self_box: fillColor = '#A6A9FF'
37.2680 	EXP 	other_box: fillColor = '#FAF33E'
37.2847 	EXP 	self_box: fillColor = '#A6A9FF'
37.2847 	EXP 	other_box: fillColor = '#FAF33E'
37.3014 	EXP 	self_box: fillColor = '#A6A9FF'
37.3014 	EXP 	other_box: fillColor = '#FAF33E'
37.3180 	EXP 	self_box: fillColor = '#A6A9FF'
37.3180 	EXP 	other_box: fillColor = '#FAF33E'
37.3348 	EXP 	self_box: fillColor = '#A6A9FF'
37.3348 	EXP 	other_box: fillColor = '#FAF33E'
37.3514 	EXP 	self_box: fillColor = '#A6A9FF'
37.3514 	EXP 	other_box: fillColor = '#FAF33E'
37.3682 	EXP 	self_box: fillColor = '#A6A9FF'
37.3682 	EXP 	other_box: fillColor = '#FAF33E'
37.3848 	EXP 	self_box: fillColor = '#A6A9FF'
37.3848 	EXP 	other_box: fillColor = '#FAF33E'
37.4016 	EXP 	self_box: fillColor = '#A6A9FF'
37.4016 	EXP 	other_box: fillColor = '#FAF33E'
37.4183 	EXP 	self_box: fillColor = '#A6A9FF'
37.4183 	EXP 	other_box: fillColor = '#FAF33E'
37.4350 	EXP 	self_box: fillColor = '#A6A9FF'
37.4350 	EXP 	other_box: fillColor = '#FAF33E'
37.4515 	EXP 	self_box: fillColor = '#A6A9FF'
37.4515 	EXP 	other_box: fillColor = '#FAF33E'
37.4683 	EXP 	self_box: fillColor = '#A6A9FF'
37.4683 	EXP 	other_box: fillColor = '#FAF33E'
37.4851 	EXP 	self_box: fillColor = '#A6A9FF'
37.4851 	EXP 	other_box: fillColor = '#FAF33E'
37.5017 	EXP 	self_box: fillColor = '#A6A9FF'
37.5017 	EXP 	other_box: fillColor = '#FAF33E'
37.5184 	EXP 	self_box: fillColor = '#A6A9FF'
37.5184 	EXP 	other_box: fillColor = '#FAF33E'
37.5350 	EXP 	self_box: fillColor = '#A6A9FF'
37.5350 	EXP 	other_box: fillColor = '#FFFCA6'
37.5519 	EXP 	self_box: fillColor = '#A6A9FF'
37.5519 	EXP 	other_box: fillColor = '#FFFCA6'
37.5685 	EXP 	self_box: fillColor = '#A6A9FF'
37.5685 	EXP 	other_box: fillColor = '#FFFCA6'
37.5851 	EXP 	self_box: fillColor = '#A6A9FF'
37.5851 	EXP 	other_box: fillColor = '#FFFCA6'
37.6018 	EXP 	self_box: fillColor = '#A6A9FF'
37.6018 	EXP 	other_box: fillColor = '#FFFCA6'
37.6184 	EXP 	self_box: fillColor = '#A6A9FF'
37.6184 	EXP 	other_box: fillColor = '#FFFCA6'
37.6352 	EXP 	self_box: fillColor = '#A6A9FF'
37.6352 	EXP 	other_box: fillColor = '#FFFCA6'
37.6519 	EXP 	self_box: fillColor = '#A6A9FF'
37.6519 	EXP 	other_box: fillColor = '#FFFCA6'
37.6686 	EXP 	self_box: fillColor = '#A6A9FF'
37.6686 	EXP 	other_box: fillColor = '#FFFCA6'
37.6853 	EXP 	self_box: fillColor = '#A6A9FF'
37.6853 	EXP 	other_box: fillColor = '#FFFCA6'
37.7018 	EXP 	self_box: fillColor = '#A6A9FF'
37.7018 	EXP 	other_box: fillColor = '#FFFCA6'
37.7187 	EXP 	self_box: fillColor = '#A6A9FF'
37.7187 	EXP 	other_box: fillColor = '#FFFCA6'
37.7353 	EXP 	self_box: fillColor = '#A6A9FF'
37.7353 	EXP 	other_box: fillColor = '#FFFCA6'
37.7520 	EXP 	self_box: fillColor = '#A6A9FF'
37.7520 	EXP 	other_box: fillColor = '#FFFCA6'
37.7686 	EXP 	self_box: fillColor = '#A6A9FF'
37.7686 	EXP 	other_box: fillColor = '#FFFCA6'
37.7854 	EXP 	self_box: fillColor = '#A6A9FF'
37.7854 	EXP 	other_box: fillColor = '#FFFCA6'
37.8022 	EXP 	self_box: fillColor = '#A6A9FF'
37.8022 	EXP 	other_box: fillColor = '#FFFCA6'
37.8189 	EXP 	self_box: fillColor = '#A6A9FF'
37.8189 	EXP 	other_box: fillColor = '#FFFCA6'
37.8356 	EXP 	self_box: fillColor = '#3E45FA'
37.8356 	EXP 	other_box: fillColor = '#FFFCA6'
37.8522 	EXP 	self_box: fillColor = '#3E45FA'
37.8522 	EXP 	other_box: fillColor = '#FFFCA6'
37.8689 	EXP 	self_box: fillColor = '#3E45FA'
37.8689 	EXP 	other_box: fillColor = '#FFFCA6'
37.8856 	EXP 	self_box: fillColor = '#3E45FA'
37.8856 	EXP 	other_box: fillColor = '#FFFCA6'
37.9023 	EXP 	self_box: fillColor = '#3E45FA'
37.9023 	EXP 	other_box: fillColor = '#FFFCA6'
37.9190 	EXP 	self_box: fillColor = '#3E45FA'
37.9190 	EXP 	other_box: fillColor = '#FFFCA6'
37.9357 	EXP 	self_box: fillColor = '#3E45FA'
37.9357 	EXP 	other_box: fillColor = '#FFFCA6'
37.9523 	EXP 	self_box: fillColor = '#3E45FA'
37.9523 	EXP 	other_box: fillColor = '#FFFCA6'
37.9527 	DATA 	Mouse: Left button down, pos=(508,271)
37.9540 	EXP 	New trial (rep=0, index=3): {'word': u'word8.1', 'amount': u'1.5', 'list': u'list8', 'trialtype': u'pitch', 'trialtype_extended': u'pitch_higher_small'}
37.9689 	EXP 	self_box: fillColor = '#3E45FA'
37.9689 	EXP 	other_box: fillColor = '#FFFCA6'
37.9689 	EXP 	question: autoDraw = False
37.9689 	EXP 	self_box: autoDraw = False
37.9689 	EXP 	self_label: autoDraw = False
37.9689 	EXP 	other_box: autoDraw = False
37.9689 	EXP 	other_label: autoDraw = False
37.9689 	EXP 	text: text = u'word8.1'
38.0794 	DATA 	Mouse: Left button up, pos=(508,270)
38.9873 	EXP 	text: autoDraw = True
41.5247 	EXP 	text: autoDraw = False
41.5247 	EXP 	question: autoDraw = True
41.5247 	EXP 	self_box: autoDraw = True
41.5247 	EXP 	self_label: autoDraw = True
41.5247 	EXP 	other_box: autoDraw = True
41.5247 	EXP 	other_label: autoDraw = True
41.5247 	EXP 	self_box: fillColor = '#A6A9FF'
41.5247 	EXP 	other_box: fillColor = '#FFFCA6'
41.5414 	EXP 	self_box: fillColor = '#A6A9FF'
41.5414 	EXP 	other_box: fillColor = '#FFFCA6'
41.5581 	EXP 	self_box: fillColor = '#A6A9FF'
41.5581 	EXP 	other_box: fillColor = '#FFFCA6'
41.5747 	EXP 	self_box: fillColor = '#A6A9FF'
41.5747 	EXP 	other_box: fillColor = '#FFFCA6'
41.5914 	EXP 	self_box: fillColor = '#A6A9FF'
41.5914 	EXP 	other_box: fillColor = '#FFFCA6'
41.6081 	EXP 	self_box: fillColor = '#A6A9FF'
41.6081 	EXP 	other_box: fillColor = '#FFFCA6'
41.6248 	EXP 	self_box: fillColor = '#A6A9FF'
41.6248 	EXP 	other_box: fillColor = '#FFFCA6'
41.6415 	EXP 	self_box: fillColor = '#A6A9FF'
41.6415 	EXP 	other_box: fillColor = '#FFFCA6'
41.6582 	EXP 	self_box: fillColor = '#A6A9FF'
41.6582 	EXP 	other_box: fillColor = '#FFFCA6'
41.6749 	EXP 	self_box: fillColor = '#A6A9FF'
41.6749 	EXP 	other_box: fillColor = '#FFFCA6'
41.6915 	EXP 	self_box: fillColor = '#A6A9FF'
41.6915 	EXP 	other_box: fillColor = '#FFFCA6'
41.7082 	EXP 	self_box: fillColor = '#A6A9FF'
41.7082 	EXP 	other_box: fillColor = '#FFFCA6'
41.7249 	EXP 	self_box: fillColor = '#A6A9FF'
41.7249 	EXP 	other_box: fillColor = '#FFFCA6'
41.7416 	EXP 	self_box: fillColor = '#A6A9FF'
41.7416 	EXP 	other_box: fillColor = '#FFFCA6'
41.7583 	EXP 	self_box: fillColor = '#A6A9FF'
41.7583 	EXP 	other_box: fillColor = '#FFFCA6'
41.7750 	EXP 	self_box: fillColor = '#A6A9FF'
41.7750 	EXP 	other_box: fillColor = '#FFFCA6'
41.7917 	EXP 	self_box: fillColor = '#A6A9FF'
41.7917 	EXP 	other_box: fillColor = '#FFFCA6'
41.8084 	EXP 	self_box: fillColor = '#A6A9FF'
41.8084 	EXP 	other_box: fillColor = '#FFFCA6'
41.8251 	EXP 	self_box: fillColor = '#A6A9FF'
41.8251 	EXP 	other_box: fillColor = '#FFFCA6'
41.8418 	EXP 	self_box: fillColor = '#A6A9FF'
41.8418 	EXP 	other_box: fillColor = '#FFFCA6'
41.8585 	EXP 	self_box: fillColor = '#A6A9FF'
41.8585 	EXP 	other_box: fillColor = '#FFFCA6'
41.8752 	EXP 	self_box: fillColor = '#A6A9FF'
41.8752 	EXP 	other_box: fillColor = '#FFFCA6'
41.8919 	EXP 	self_box: fillColor = '#A6A9FF'
41.8919 	EXP 	other_box: fillColor = '#FFFCA6'
41.9086 	EXP 	self_box: fillColor = '#A6A9FF'
41.9086 	EXP 	other_box: fillColor = '#FFFCA6'
41.9253 	EXP 	self_box: fillColor = '#A6A9FF'
41.9253 	EXP 	other_box: fillColor = '#FFFCA6'
41.9420 	EXP 	self_box: fillColor = '#A6A9FF'
41.9420 	EXP 	other_box: fillColor = '#FFFCA6'
41.9586 	EXP 	self_box: fillColor = '#A6A9FF'
41.9586 	EXP 	other_box: fillColor = '#FFFCA6'
41.9753 	EXP 	self_box: fillColor = '#A6A9FF'
41.9753 	EXP 	other_box: fillColor = '#FFFCA6'
41.9920 	EXP 	self_box: fillColor = '#A6A9FF'
41.9920 	EXP 	other_box: fillColor = '#FAF33E'
42.0087 	EXP 	self_box: fillColor = '#A6A9FF'
42.0087 	EXP 	other_box: fillColor = '#FAF33E'
42.0254 	EXP 	self_box: fillColor = '#A6A9FF'
42.0254 	EXP 	other_box: fillColor = '#FAF33E'
42.0421 	EXP 	self_box: fillColor = '#A6A9FF'
42.0421 	EXP 	other_box: fillColor = '#FAF33E'
42.0588 	EXP 	self_box: fillColor = '#A6A9FF'
42.0588 	EXP 	other_box: fillColor = '#FAF33E'
42.0755 	EXP 	self_box: fillColor = '#A6A9FF'
42.0755 	EXP 	other_box: fillColor = '#FAF33E'
42.0922 	EXP 	self_box: fillColor = '#A6A9FF'
42.0922 	EXP 	other_box: fillColor = '#FAF33E'
42.1089 	EXP 	self_box: fillColor = '#A6A9FF'
42.1089 	EXP 	other_box: fillColor = '#FAF33E'
42.1256 	EXP 	self_box: fillColor = '#A6A9FF'
42.1256 	EXP 	other_box: fillColor = '#FAF33E'
42.1423 	EXP 	self_box: fillColor = '#A6A9FF'
42.1423 	EXP 	other_box: fillColor = '#FAF33E'
42.1590 	EXP 	self_box: fillColor = '#A6A9FF'
42.1590 	EXP 	other_box: fillColor = '#FAF33E'
42.1757 	EXP 	self_box: fillColor = '#A6A9FF'
42.1757 	EXP 	other_box: fillColor = '#FAF33E'
42.1923 	EXP 	self_box: fillColor = '#A6A9FF'
42.1923 	EXP 	other_box: fillColor = '#FAF33E'
42.1929 	DATA 	Mouse: Left button down, pos=(930,309)
42.1955 	EXP 	New trial (rep=0, index=4): {'word': u'word6.1', 'amount': u'unmodified', 'list': u'list6', 'trialtype': u'unmodified', 'trialtype_extended': u'unmodified'}
42.2090 	EXP 	self_box: fillColor = '#A6A9FF'
42.2090 	EXP 	other_box: fillColor = '#FAF33E'
42.2090 	EXP 	question: autoDraw = False
42.2090 	EXP 	self_box: autoDraw = False
42.2090 	EXP 	self_label: autoDraw = False
42.2090 	EXP 	other_box: autoDraw = False
42.2090 	EXP 	other_label: autoDraw = False
42.2090 	EXP 	text: text = u'word6.1'
42.2765 	DATA 	Mouse: Left button up, pos=(930,309)
43.2274 	EXP 	text: autoDraw = True
45.8984 	EXP 	text: autoDraw = False
45.8984 	EXP 	question: autoDraw = True
45.8984 	EXP 	self_box: autoDraw = True
45.8984 	EXP 	self_label: autoDraw = True
45.8984 	EXP 	other_box: autoDraw = True
45.8984 	EXP 	other_label: autoDraw = True
45.8984 	EXP 	self_box: fillColor = '#A6A9FF'
45.8984 	EXP 	other_box: fillColor = '#FFFCA6'
45.9151 	EXP 	self_box: fillColor = '#A6A9FF'
45.9151 	EXP 	other_box: fillColor = '#FFFCA6'
45.9316 	EXP 	self_box: fillColor = '#A6A9FF'
45.9316 	EXP 	other_box: fillColor = '#FFFCA6'
45.9485 	EXP 	self_box: fillColor = '#A6A9FF'
45.9485 	EXP 	other_box: fillColor = '#FFFCA6'
45.9651 	EXP 	self_box: fillColor = '#A6A9FF'
45.9651 	EXP 	other_box: fillColor = '#FFFCA6'
45.9819 	EXP 	self_box: fillColor = '#A6A9FF'
45.9819 	EXP 	other_box: fillColor = '#FFFCA6'
45.9986 	EXP 	self_box: fillColor = '#A6A9FF'
45.9986 	EXP 	other_box: fillColor = '#FFFCA6'
46.0152 	EXP 	self_box: fillColor = '#A6A9FF'
46.0152 	EXP 	other_box: fillColor = '#FFFCA6'
46.0319 	EXP 	self_box: fillColor = '#A6A9FF'
46.0319 	EXP 	other_box: fillColor = '#FFFCA6'
46.0486 	EXP 	self_box: fillColor = '#A6A9FF'
46.0486 	EXP 	other_box: fillColor = '#FFFCA6'
46.0653 	EXP 	self_box: fillColor = '#A6A9FF'
46.0653 	EXP 	other_box: fillColor = '#FFFCA6'
46.0822 	EXP 	self_box: fillColor = '#A6A9FF'
46.0822 	EXP 	other_box: fillColor = '#FFFCA6'
46.0987 	EXP 	self_box: fillColor = '#A6A9FF'
46.0987 	EXP 	other_box: fillColor = '#FFFCA6'
46.1154 	EXP 	self_box: fillColor = '#A6A9FF'
46.1154 	EXP 	other_box: fillColor = '#FFFCA6'
46.1321 	EXP 	self_box: fillColor = '#A6A9FF'
46.1321 	EXP 	other_box: fillColor = '#FFFCA6'
46.1488 	EXP 	self_box: fillColor = '#A6A9FF'
46.1488 	EXP 	other_box: fillColor = '#FFFCA6'
46.1655 	EXP 	self_box: fillColor = '#A6A9FF'
46.1655 	EXP 	other_box: fillColor = '#FFFCA6'
46.1822 	EXP 	self_box: fillColor = '#A6A9FF'
46.1822 	EXP 	other_box: fillColor = '#FFFCA6'
46.1988 	EXP 	self_box: fillColor = '#A6A9FF'
46.1988 	EXP 	other_box: fillColor = '#FFFCA6'
46.2156 	EXP 	self_box: fillColor = '#A6A9FF'
46.2156 	EXP 	other_box: fillColor = '#FFFCA6'
46.2323 	EXP 	self_box: fillColor = '#A6A9FF'
46.2323 	EXP 	other_box: fillColor = '#FFFCA6'
46.2490 	EXP 	self_box: fillColor = '#A6A9FF'
46.2490 	EXP 	other_box: fillColor = '#FFFCA6'
46.2657 	EXP 	self_box: fillColor = '#A6A9FF'
46.2657 	EXP 	other_box: fillColor = '#FFFCA6'
46.2824 	EXP 	self_box: fillColor = '#A6A9FF'
46.2824 	EXP 	other_box: fillColor = '#FFFCA6'
46.2991 	EXP 	self_box: fillColor = '#A6A9FF'
46.2991 	EXP 	other_box: fillColor = '#FFFCA6'
46.3157 	EXP 	self_box: fillColor = '#A6A9FF'
46.3157 	EXP 	other_box: fillColor = '#FFFCA6'
46.3325 	EXP 	self_box: fillColor = '#A6A9FF'
46.3325 	EXP 	other_box: fillColor = '#FFFCA6'
46.3491 	EXP 	self_box: fillColor = '#A6A9FF'
46.3491 	EXP 	other_box: fillColor = '#FFFCA6'
46.3658 	EXP 	self_box: fillColor = '#A6A9FF'
46.3658 	EXP 	other_box: fillColor = '#FFFCA6'
46.3824 	EXP 	self_box: fillColor = '#A6A9FF'
46.3824 	EXP 	other_box: fillColor = '#FFFCA6'
46.3993 	EXP 	self_box: fillColor = '#A6A9FF'
46.3993 	EXP 	other_box: fillColor = '#FFFCA6'
46.4159 	EXP 	self_box: fillColor = '#A6A9FF'
46.4159 	EXP 	other_box: fillColor = '#FFFCA6'
46.4327 	EXP 	self_box: fillColor = '#A6A9FF'
46.4327 	EXP 	other_box: fillColor = '#FFFCA6'
46.4493 	EXP 	self_box: fillColor = '#A6A9FF'
46.4493 	EXP 	other_box: fillColor = '#FFFCA6'
46.4659 	EXP 	self_box: fillColor = '#A6A9FF'
46.4659 	EXP 	other_box: fillColor = '#FFFCA6'
46.4827 	EXP 	self_box: fillColor = '#A6A9FF'
46.4827 	EXP 	other_box: fillColor = '#FFFCA6'
46.4994 	EXP 	self_box: fillColor = '#A6A9FF'
46.4994 	EXP 	other_box: fillColor = '#FFFCA6'
46.5161 	EXP 	self_box: fillColor = '#A6A9FF'
46.5161 	EXP 	other_box: fillColor = '#FFFCA6'
46.5328 	EXP 	self_box: fillColor = '#A6A9FF'
46.5328 	EXP 	other_box: fillColor = '#FFFCA6'
46.5495 	EXP 	self_box: fillColor = '#A6A9FF'
46.5495 	EXP 	other_box: fillColor = '#FFFCA6'
46.5662 	EXP 	self_box: fillColor = '#A6A9FF'
46.5662 	EXP 	other_box: fillColor = '#FFFCA6'
46.5827 	EXP 	self_box: fillColor = '#A6A9FF'
46.5827 	EXP 	other_box: fillColor = '#FFFCA6'
46.5994 	EXP 	self_box: fillColor = '#A6A9FF'
46.5994 	EXP 	other_box: fillColor = '#FFFCA6'
46.6161 	EXP 	self_box: fillColor = '#A6A9FF'
46.6161 	EXP 	other_box: fillColor = '#FFFCA6'
46.6329 	EXP 	self_box: fillColor = '#A6A9FF'
46.6329 	EXP 	other_box: fillColor = '#FFFCA6'
46.6496 	EXP 	self_box: fillColor = '#A6A9FF'
46.6496 	EXP 	other_box: fillColor = '#FFFCA6'
46.6663 	EXP 	self_box: fillColor = '#A6A9FF'
46.6663 	EXP 	other_box: fillColor = '#FFFCA6'
