77.6585 	WARNING 	Movie2 stim could not be imported and won't be available
91.1643 	EXP 	self_box: fillColor = '#A6A9FF'
91.1643 	EXP 	other_box: fillColor = '#FFFCA6'
91.1809 	EXP 	self_box: fillColor = '#A6A9FF'
91.1809 	EXP 	other_box: fillColor = '#FFFCA6'
91.1977 	EXP 	self_box: fillColor = '#A6A9FF'
91.1977 	EXP 	other_box: fillColor = '#FFFCA6'
91.2143 	EXP 	self_box: fillColor = '#A6A9FF'
91.2143 	EXP 	other_box: fillColor = '#FFFCA6'
91.2309 	EXP 	self_box: fillColor = '#A6A9FF'
91.2309 	EXP 	other_box: fillColor = '#FFFCA6'
91.2477 	EXP 	self_box: fillColor = '#A6A9FF'
91.2477 	EXP 	other_box: fillColor = '#FFFCA6'
91.2644 	EXP 	self_box: fillColor = '#A6A9FF'
91.2644 	EXP 	other_box: fillColor = '#FFFCA6'
91.2810 	EXP 	self_box: fillColor = '#A6A9FF'
91.2810 	EXP 	other_box: fillColor = '#FFFCA6'
91.2978 	EXP 	self_box: fillColor = '#A6A9FF'
91.2978 	EXP 	other_box: fillColor = '#FFFCA6'
91.3144 	EXP 	self_box: fillColor = '#A6A9FF'
91.3144 	EXP 	other_box: fillColor = '#FFFCA6'
91.3311 	EXP 	self_box: fillColor = '#A6A9FF'
91.3311 	EXP 	other_box: fillColor = '#FFFCA6'
91.3478 	EXP 	self_box: fillColor = '#A6A9FF'
91.3478 	EXP 	other_box: fillColor = '#FFFCA6'
91.3647 	EXP 	self_box: fillColor = '#A6A9FF'
91.3647 	EXP 	other_box: fillColor = '#FFFCA6'
91.3813 	EXP 	self_box: fillColor = '#A6A9FF'
91.3813 	EXP 	other_box: fillColor = '#FFFCA6'
91.3980 	EXP 	self_box: fillColor = '#A6A9FF'
91.3980 	EXP 	other_box: fillColor = '#FFFCA6'
91.4147 	EXP 	self_box: fillColor = '#A6A9FF'
91.4147 	EXP 	other_box: fillColor = '#FFFCA6'
91.4314 	EXP 	self_box: fillColor = '#A6A9FF'
91.4314 	EXP 	other_box: fillColor = '#FFFCA6'
91.4481 	EXP 	self_box: fillColor = '#A6A9FF'
91.4481 	EXP 	other_box: fillColor = '#FFFCA6'
91.4648 	EXP 	self_box: fillColor = '#A6A9FF'
91.4648 	EXP 	other_box: fillColor = '#FFFCA6'
91.4814 	EXP 	self_box: fillColor = '#A6A9FF'
91.4814 	EXP 	other_box: fillColor = '#FFFCA6'
91.4982 	EXP 	self_box: fillColor = '#A6A9FF'
91.4982 	EXP 	other_box: fillColor = '#FFFCA6'
91.5149 	EXP 	self_box: fillColor = '#A6A9FF'
91.5149 	EXP 	other_box: fillColor = '#FFFCA6'
91.5315 	EXP 	self_box: fillColor = '#A6A9FF'
91.5315 	EXP 	other_box: fillColor = '#FFFCA6'
91.5483 	EXP 	self_box: fillColor = '#A6A9FF'
91.5483 	EXP 	other_box: fillColor = '#FFFCA6'
91.5649 	EXP 	self_box: fillColor = '#A6A9FF'
91.5649 	EXP 	other_box: fillColor = '#FFFCA6'
91.5817 	EXP 	self_box: fillColor = '#A6A9FF'
91.5817 	EXP 	other_box: fillColor = '#FFFCA6'
91.5984 	EXP 	self_box: fillColor = '#A6A9FF'
91.5984 	EXP 	other_box: fillColor = '#FFFCA6'
91.6150 	EXP 	self_box: fillColor = '#A6A9FF'
91.6150 	EXP 	other_box: fillColor = '#FFFCA6'
91.6317 	EXP 	self_box: fillColor = '#A6A9FF'
91.6317 	EXP 	other_box: fillColor = '#FAF33E'
91.6484 	EXP 	self_box: fillColor = '#A6A9FF'
91.6484 	EXP 	other_box: fillColor = '#FAF33E'
91.6650 	EXP 	self_box: fillColor = '#A6A9FF'
91.6650 	EXP 	other_box: fillColor = '#FAF33E'
91.6818 	EXP 	self_box: fillColor = '#A6A9FF'
91.6818 	EXP 	other_box: fillColor = '#FAF33E'
91.6985 	EXP 	self_box: fillColor = '#A6A9FF'
91.6985 	EXP 	other_box: fillColor = '#FAF33E'
91.7152 	EXP 	self_box: fillColor = '#A6A9FF'
91.7152 	EXP 	other_box: fillColor = '#FAF33E'
91.7319 	EXP 	self_box: fillColor = '#A6A9FF'
91.7319 	EXP 	other_box: fillColor = '#FAF33E'
91.7485 	EXP 	self_box: fillColor = '#A6A9FF'
91.7485 	EXP 	other_box: fillColor = '#FAF33E'
91.7653 	EXP 	self_box: fillColor = '#A6A9FF'
91.7653 	EXP 	other_box: fillColor = '#FAF33E'
