44.3667 	WARNING 	Movie2 stim could not be imported and won't be available
57.8335 	EXP 	self_box: fillColor = '#3E45FA'
57.8335 	EXP 	other_box: fillColor = '#FFFCA6'
57.8503 	EXP 	self_box: fillColor = '#3E45FA'
57.8503 	EXP 	other_box: fillColor = '#FFFCA6'
57.8671 	EXP 	self_box: fillColor = '#3E45FA'
57.8671 	EXP 	other_box: fillColor = '#FFFCA6'
57.8838 	EXP 	self_box: fillColor = '#3E45FA'
57.8838 	EXP 	other_box: fillColor = '#FFFCA6'
57.9005 	EXP 	self_box: fillColor = '#3E45FA'
57.9005 	EXP 	other_box: fillColor = '#FFFCA6'
57.9170 	EXP 	self_box: fillColor = '#3E45FA'
57.9170 	EXP 	other_box: fillColor = '#FFFCA6'
57.9338 	EXP 	self_box: fillColor = '#3E45FA'
57.9338 	EXP 	other_box: fillColor = '#FFFCA6'
57.9505 	EXP 	self_box: fillColor = '#3E45FA'
57.9505 	EXP 	other_box: fillColor = '#FFFCA6'
57.9673 	EXP 	self_box: fillColor = '#3E45FA'
57.9673 	EXP 	other_box: fillColor = '#FFFCA6'
57.9839 	EXP 	self_box: fillColor = '#3E45FA'
57.9839 	EXP 	other_box: fillColor = '#FFFCA6'
58.0005 	EXP 	self_box: fillColor = '#3E45FA'
58.0005 	EXP 	other_box: fillColor = '#FFFCA6'
58.0172 	EXP 	self_box: fillColor = '#3E45FA'
58.0172 	EXP 	other_box: fillColor = '#FFFCA6'
58.0340 	EXP 	self_box: fillColor = '#3E45FA'
58.0340 	EXP 	other_box: fillColor = '#FFFCA6'
58.0507 	EXP 	self_box: fillColor = '#3E45FA'
58.0507 	EXP 	other_box: fillColor = '#FFFCA6'
58.0674 	EXP 	self_box: fillColor = '#3E45FA'
58.0674 	EXP 	other_box: fillColor = '#FFFCA6'
58.0841 	EXP 	self_box: fillColor = '#3E45FA'
58.0841 	EXP 	other_box: fillColor = '#FFFCA6'
58.1007 	EXP 	self_box: fillColor = '#3E45FA'
58.1007 	EXP 	other_box: fillColor = '#FFFCA6'
58.1176 	EXP 	self_box: fillColor = '#3E45FA'
58.1176 	EXP 	other_box: fillColor = '#FFFCA6'
58.1341 	EXP 	self_box: fillColor = '#3E45FA'
58.1341 	EXP 	other_box: fillColor = '#FFFCA6'
58.1507 	EXP 	self_box: fillColor = '#3E45FA'
58.1507 	EXP 	other_box: fillColor = '#FFFCA6'
58.1674 	EXP 	self_box: fillColor = '#3E45FA'
58.1674 	EXP 	other_box: fillColor = '#FFFCA6'
58.1841 	EXP 	self_box: fillColor = '#3E45FA'
58.1841 	EXP 	other_box: fillColor = '#FFFCA6'
58.2010 	EXP 	self_box: fillColor = '#3E45FA'
58.2010 	EXP 	other_box: fillColor = '#FFFCA6'
58.2178 	EXP 	self_box: fillColor = '#3E45FA'
58.2178 	EXP 	other_box: fillColor = '#FFFCA6'
58.2344 	EXP 	self_box: fillColor = '#3E45FA'
58.2344 	EXP 	other_box: fillColor = '#FFFCA6'
58.2509 	EXP 	self_box: fillColor = '#3E45FA'
58.2509 	EXP 	other_box: fillColor = '#FFFCA6'
58.2677 	EXP 	self_box: fillColor = '#3E45FA'
58.2677 	EXP 	other_box: fillColor = '#FFFCA6'
58.2843 	EXP 	self_box: fillColor = '#3E45FA'
58.2843 	EXP 	other_box: fillColor = '#FFFCA6'
58.3011 	EXP 	self_box: fillColor = '#3E45FA'
58.3011 	EXP 	other_box: fillColor = '#FFFCA6'
58.3177 	EXP 	self_box: fillColor = '#3E45FA'
58.3177 	EXP 	other_box: fillColor = '#FFFCA6'
58.3344 	EXP 	self_box: fillColor = '#3E45FA'
58.3344 	EXP 	other_box: fillColor = '#FFFCA6'
58.3511 	EXP 	self_box: fillColor = '#3E45FA'
58.3511 	EXP 	other_box: fillColor = '#FFFCA6'
58.3679 	EXP 	self_box: fillColor = '#3E45FA'
58.3679 	EXP 	other_box: fillColor = '#FFFCA6'
58.3846 	EXP 	self_box: fillColor = '#3E45FA'
58.3846 	EXP 	other_box: fillColor = '#FFFCA6'
58.4013 	EXP 	self_box: fillColor = '#3E45FA'
58.4013 	EXP 	other_box: fillColor = '#FFFCA6'
58.4178 	EXP 	self_box: fillColor = '#3E45FA'
58.4178 	EXP 	other_box: fillColor = '#FFFCA6'
58.4295 	DATA 	Mouse: Left button down, pos=(471,270)
58.4310 	EXP 	New trial (rep=0, index=1): {'word': u'word3.1', 'amount': u'-1.5', 'list': u'list3', 'trialtype': u'pitch', 'trialtype_extended': u'pitch_lower_large'}
58.4512 	EXP 	self_box: fillColor = '#3E45FA'
58.4512 	EXP 	other_box: fillColor = '#FFFCA6'
58.4512 	EXP 	question: autoDraw = False
58.4512 	EXP 	self_box: autoDraw = False
58.4512 	EXP 	self_label: autoDraw = False
58.4512 	EXP 	other_box: autoDraw = False
58.4512 	EXP 	other_label: autoDraw = False
58.4512 	EXP 	text: text = u'word3.1'
58.4850 	DATA 	Mouse: Left button up, pos=(471,270)
59.4530 	EXP 	text: autoDraw = True
61.8734 	EXP 	text: autoDraw = False
61.8734 	EXP 	question: autoDraw = True
61.8734 	EXP 	self_box: autoDraw = True
61.8734 	EXP 	self_label: autoDraw = True
61.8734 	EXP 	other_box: autoDraw = True
61.8734 	EXP 	other_label: autoDraw = True
61.8734 	EXP 	self_box: fillColor = '#A6A9FF'
61.8734 	EXP 	other_box: fillColor = '#FFFCA6'
61.8901 	EXP 	self_box: fillColor = '#A6A9FF'
61.8901 	EXP 	other_box: fillColor = '#FFFCA6'
61.9068 	EXP 	self_box: fillColor = '#A6A9FF'
61.9068 	EXP 	other_box: fillColor = '#FFFCA6'
61.9234 	EXP 	self_box: fillColor = '#A6A9FF'
61.9234 	EXP 	other_box: fillColor = '#FFFCA6'
61.9401 	EXP 	self_box: fillColor = '#A6A9FF'
61.9401 	EXP 	other_box: fillColor = '#FFFCA6'
61.9569 	EXP 	self_box: fillColor = '#A6A9FF'
61.9569 	EXP 	other_box: fillColor = '#FFFCA6'
61.9736 	EXP 	self_box: fillColor = '#A6A9FF'
61.9736 	EXP 	other_box: fillColor = '#FFFCA6'
61.9902 	EXP 	self_box: fillColor = '#A6A9FF'
61.9902 	EXP 	other_box: fillColor = '#FFFCA6'
62.0069 	EXP 	self_box: fillColor = '#A6A9FF'
62.0069 	EXP 	other_box: fillColor = '#FFFCA6'
62.0236 	EXP 	self_box: fillColor = '#A6A9FF'
62.0236 	EXP 	other_box: fillColor = '#FFFCA6'
62.0403 	EXP 	self_box: fillColor = '#A6A9FF'
62.0403 	EXP 	other_box: fillColor = '#FFFCA6'
62.0570 	EXP 	self_box: fillColor = '#A6A9FF'
62.0570 	EXP 	other_box: fillColor = '#FFFCA6'
62.0738 	EXP 	self_box: fillColor = '#A6A9FF'
62.0738 	EXP 	other_box: fillColor = '#FFFCA6'
62.0905 	EXP 	self_box: fillColor = '#A6A9FF'
62.0905 	EXP 	other_box: fillColor = '#FFFCA6'
62.1071 	EXP 	self_box: fillColor = '#A6A9FF'
62.1071 	EXP 	other_box: fillColor = '#FFFCA6'
62.1238 	EXP 	self_box: fillColor = '#A6A9FF'
62.1238 	EXP 	other_box: fillColor = '#FFFCA6'
62.1404 	EXP 	self_box: fillColor = '#A6A9FF'
62.1404 	EXP 	other_box: fillColor = '#FFFCA6'
62.1572 	EXP 	self_box: fillColor = '#A6A9FF'
62.1572 	EXP 	other_box: fillColor = '#FFFCA6'
62.1738 	EXP 	self_box: fillColor = '#A6A9FF'
62.1738 	EXP 	other_box: fillColor = '#FFFCA6'
62.1905 	EXP 	self_box: fillColor = '#A6A9FF'
62.1905 	EXP 	other_box: fillColor = '#FFFCA6'
62.2072 	EXP 	self_box: fillColor = '#A6A9FF'
62.2072 	EXP 	other_box: fillColor = '#FFFCA6'
62.2240 	EXP 	self_box: fillColor = '#A6A9FF'
62.2240 	EXP 	other_box: fillColor = '#FFFCA6'
62.2408 	EXP 	self_box: fillColor = '#3E45FA'
62.2408 	EXP 	other_box: fillColor = '#FFFCA6'
62.2574 	EXP 	self_box: fillColor = '#3E45FA'
62.2574 	EXP 	other_box: fillColor = '#FFFCA6'
62.2741 	EXP 	self_box: fillColor = '#3E45FA'
62.2741 	EXP 	other_box: fillColor = '#FFFCA6'
62.2908 	EXP 	self_box: fillColor = '#3E45FA'
62.2908 	EXP 	other_box: fillColor = '#FFFCA6'
62.3076 	EXP 	self_box: fillColor = '#3E45FA'
62.3076 	EXP 	other_box: fillColor = '#FFFCA6'
62.3241 	EXP 	self_box: fillColor = '#3E45FA'
62.3241 	EXP 	other_box: fillColor = '#FFFCA6'
62.3408 	EXP 	self_box: fillColor = '#3E45FA'
62.3408 	EXP 	other_box: fillColor = '#FFFCA6'
62.3575 	EXP 	self_box: fillColor = '#3E45FA'
62.3575 	EXP 	other_box: fillColor = '#FFFCA6'
62.3742 	EXP 	self_box: fillColor = '#3E45FA'
62.3742 	EXP 	other_box: fillColor = '#FFFCA6'
62.3750 	DATA 	Mouse: Left button down, pos=(394,284)
62.3790 	EXP 	New trial (rep=0, index=2): {'word': u'word2.1', 'amount': u'0.7', 'list': u'list2', 'trialtype': u'speed', 'trialtype_extended': u'slow_large'}
62.3909 	EXP 	self_box: fillColor = '#3E45FA'
62.3909 	EXP 	other_box: fillColor = '#FFFCA6'
62.3909 	EXP 	question: autoDraw = False
62.3909 	EXP 	self_box: autoDraw = False
62.3909 	EXP 	self_label: autoDraw = False
62.3909 	EXP 	other_box: autoDraw = False
62.3909 	EXP 	other_label: autoDraw = False
62.3909 	EXP 	text: text = u'word2.1'
62.4246 	DATA 	Mouse: Left button up, pos=(394,284)
63.4092 	EXP 	text: autoDraw = True
66.4306 	EXP 	text: autoDraw = False
66.4306 	EXP 	question: autoDraw = True
66.4306 	EXP 	self_box: autoDraw = True
66.4306 	EXP 	self_label: autoDraw = True
66.4306 	EXP 	other_box: autoDraw = True
66.4306 	EXP 	other_label: autoDraw = True
66.4306 	EXP 	self_box: fillColor = '#A6A9FF'
66.4306 	EXP 	other_box: fillColor = '#FFFCA6'
66.4473 	EXP 	self_box: fillColor = '#A6A9FF'
66.4473 	EXP 	other_box: fillColor = '#FFFCA6'
66.4641 	EXP 	self_box: fillColor = '#A6A9FF'
66.4641 	EXP 	other_box: fillColor = '#FFFCA6'
66.4807 	EXP 	self_box: fillColor = '#A6A9FF'
66.4807 	EXP 	other_box: fillColor = '#FFFCA6'
66.4975 	EXP 	self_box: fillColor = '#A6A9FF'
66.4975 	EXP 	other_box: fillColor = '#FFFCA6'
66.5142 	EXP 	self_box: fillColor = '#A6A9FF'
66.5142 	EXP 	other_box: fillColor = '#FFFCA6'
66.5309 	EXP 	self_box: fillColor = '#A6A9FF'
66.5309 	EXP 	other_box: fillColor = '#FFFCA6'
66.5476 	EXP 	self_box: fillColor = '#A6A9FF'
66.5476 	EXP 	other_box: fillColor = '#FFFCA6'
66.5643 	EXP 	self_box: fillColor = '#A6A9FF'
66.5643 	EXP 	other_box: fillColor = '#FFFCA6'
66.5810 	EXP 	self_box: fillColor = '#A6A9FF'
66.5810 	EXP 	other_box: fillColor = '#FFFCA6'
66.5977 	EXP 	self_box: fillColor = '#A6A9FF'
66.5977 	EXP 	other_box: fillColor = '#FFFCA6'
66.6144 	EXP 	self_box: fillColor = '#A6A9FF'
66.6144 	EXP 	other_box: fillColor = '#FFFCA6'
66.6310 	EXP 	self_box: fillColor = '#A6A9FF'
66.6310 	EXP 	other_box: fillColor = '#FFFCA6'
66.6477 	EXP 	self_box: fillColor = '#A6A9FF'
66.6477 	EXP 	other_box: fillColor = '#FFFCA6'
66.6645 	EXP 	self_box: fillColor = '#A6A9FF'
66.6645 	EXP 	other_box: fillColor = '#FFFCA6'
66.6811 	EXP 	self_box: fillColor = '#A6A9FF'
66.6811 	EXP 	other_box: fillColor = '#FFFCA6'
66.6978 	EXP 	self_box: fillColor = '#A6A9FF'
66.6978 	EXP 	other_box: fillColor = '#FFFCA6'
66.7143 	EXP 	self_box: fillColor = '#A6A9FF'
66.7143 	EXP 	other_box: fillColor = '#FFFCA6'
66.7311 	EXP 	self_box: fillColor = '#A6A9FF'
66.7311 	EXP 	other_box: fillColor = '#FFFCA6'
66.7479 	EXP 	self_box: fillColor = '#A6A9FF'
66.7479 	EXP 	other_box: fillColor = '#FFFCA6'
66.7645 	EXP 	self_box: fillColor = '#A6A9FF'
66.7645 	EXP 	other_box: fillColor = '#FFFCA6'
66.7813 	EXP 	self_box: fillColor = '#A6A9FF'
66.7813 	EXP 	other_box: fillColor = '#FFFCA6'
66.7980 	EXP 	self_box: fillColor = '#A6A9FF'
66.7980 	EXP 	other_box: fillColor = '#FFFCA6'
66.8147 	EXP 	self_box: fillColor = '#A6A9FF'
66.8147 	EXP 	other_box: fillColor = '#FFFCA6'
66.8313 	EXP 	self_box: fillColor = '#A6A9FF'
66.8313 	EXP 	other_box: fillColor = '#FFFCA6'
66.8481 	EXP 	self_box: fillColor = '#A6A9FF'
66.8481 	EXP 	other_box: fillColor = '#FFFCA6'
66.8646 	EXP 	self_box: fillColor = '#A6A9FF'
66.8646 	EXP 	other_box: fillColor = '#FFFCA6'
66.8815 	EXP 	self_box: fillColor = '#A6A9FF'
66.8815 	EXP 	other_box: fillColor = '#FFFCA6'
66.8980 	EXP 	self_box: fillColor = '#A6A9FF'
66.8980 	EXP 	other_box: fillColor = '#FFFCA6'
66.9148 	EXP 	self_box: fillColor = '#A6A9FF'
66.9148 	EXP 	other_box: fillColor = '#FFFCA6'
66.9314 	EXP 	self_box: fillColor = '#A6A9FF'
66.9314 	EXP 	other_box: fillColor = '#FFFCA6'
