43.4957 	EXP 	self_box: fillColor = '#A6A9FF'
43.4957 	EXP 	other_box: fillColor = '#FFFCA6'
43.5125 	EXP 	self_box: fillColor = '#A6A9FF'
43.5125 	EXP 	other_box: fillColor = '#FFFCA6'
43.5286 	EXP 	self_box: fillColor = '#A6A9FF'
43.5286 	EXP 	other_box: fillColor = '#FFFCA6'
43.5458 	EXP 	self_box: fillColor = '#A6A9FF'
43.5458 	EXP 	other_box: fillColor = '#FFFCA6'
43.5664 	EXP 	self_box: fillColor = '#A6A9FF'
43.5664 	EXP 	other_box: fillColor = '#FFFCA6'
43.5846 	EXP 	self_box: fillColor = '#A6A9FF'
43.5846 	EXP 	other_box: fillColor = '#FFFCA6'
43.5953 	EXP 	self_box: fillColor = '#A6A9FF'
43.5953 	EXP 	other_box: fillColor = '#FFFCA6'
43.6124 	EXP 	self_box: fillColor = '#A6A9FF'
43.6124 	EXP 	other_box: fillColor = '#FFFCA6'
43.6317 	EXP 	self_box: fillColor = '#A6A9FF'
43.6317 	EXP 	other_box: fillColor = '#FFFCA6'
43.6513 	EXP 	self_box: fillColor = '#A6A9FF'
43.6513 	EXP 	other_box: fillColor = '#FFFCA6'
43.6622 	EXP 	self_box: fillColor = '#A6A9FF'
43.6622 	EXP 	other_box: fillColor = '#FFFCA6'
43.6792 	EXP 	self_box: fillColor = '#A6A9FF'
43.6792 	EXP 	other_box: fillColor = '#FFFCA6'
43.7005 	EXP 	self_box: fillColor = '#A6A9FF'
43.7005 	EXP 	other_box: fillColor = '#FFFCA6'
43.7187 	EXP 	self_box: fillColor = '#A6A9FF'
43.7187 	EXP 	other_box: fillColor = '#FFFCA6'
43.7290 	EXP 	self_box: fillColor = '#A6A9FF'
43.7290 	EXP 	other_box: fillColor = '#FFFCA6'
43.7454 	EXP 	self_box: fillColor = '#A6A9FF'
43.7454 	EXP 	other_box: fillColor = '#FFFCA6'
43.7677 	EXP 	self_box: fillColor = '#A6A9FF'
43.7677 	EXP 	other_box: fillColor = '#FFFCA6'
43.7861 	EXP 	self_box: fillColor = '#A6A9FF'
43.7861 	EXP 	other_box: fillColor = '#FFFCA6'
43.7962 	EXP 	self_box: fillColor = '#A6A9FF'
43.7962 	EXP 	other_box: fillColor = '#FFFCA6'
43.8129 	EXP 	self_box: fillColor = '#A6A9FF'
43.8129 	EXP 	other_box: fillColor = '#FFFCA6'
43.8291 	EXP 	self_box: fillColor = '#A6A9FF'
43.8291 	EXP 	other_box: fillColor = '#FFFCA6'
43.8462 	EXP 	self_box: fillColor = '#A6A9FF'
43.8462 	EXP 	other_box: fillColor = '#FFFCA6'
43.8648 	EXP 	self_box: fillColor = '#A6A9FF'
43.8648 	EXP 	other_box: fillColor = '#FFFCA6'
43.8830 	EXP 	self_box: fillColor = '#A6A9FF'
43.8830 	EXP 	other_box: fillColor = '#FAF33E'
43.8956 	EXP 	self_box: fillColor = '#A6A9FF'
43.8956 	EXP 	other_box: fillColor = '#FAF33E'
43.9127 	EXP 	self_box: fillColor = '#A6A9FF'
43.9127 	EXP 	other_box: fillColor = '#FAF33E'
43.9337 	EXP 	self_box: fillColor = '#A6A9FF'
43.9337 	EXP 	other_box: fillColor = '#FAF33E'
43.9637 	EXP 	self_box: fillColor = '#A6A9FF'
43.9637 	EXP 	other_box: fillColor = '#FAF33E'
43.9795 	EXP 	self_box: fillColor = '#A6A9FF'
43.9795 	EXP 	other_box: fillColor = '#FAF33E'
43.9963 	EXP 	self_box: fillColor = '#A6A9FF'
43.9963 	EXP 	other_box: fillColor = '#FAF33E'
44.0152 	EXP 	self_box: fillColor = '#A6A9FF'
44.0152 	EXP 	other_box: fillColor = '#FAF33E'
44.0352 	EXP 	self_box: fillColor = '#A6A9FF'
44.0352 	EXP 	other_box: fillColor = '#FAF33E'
44.0463 	EXP 	self_box: fillColor = '#A6A9FF'
44.0463 	EXP 	other_box: fillColor = '#FAF33E'
44.0627 	EXP 	self_box: fillColor = '#A6A9FF'
44.0627 	EXP 	other_box: fillColor = '#FAF33E'
44.0797 	EXP 	self_box: fillColor = '#A6A9FF'
44.0797 	EXP 	other_box: fillColor = '#FAF33E'
44.1013 	EXP 	self_box: fillColor = '#A6A9FF'
44.1013 	EXP 	other_box: fillColor = '#FAF33E'
44.1184 	EXP 	self_box: fillColor = '#A6A9FF'
44.1184 	EXP 	other_box: fillColor = '#FAF33E'
44.1297 	EXP 	self_box: fillColor = '#A6A9FF'
44.1297 	EXP 	other_box: fillColor = '#FAF33E'
44.1467 	EXP 	self_box: fillColor = '#A6A9FF'
44.1467 	EXP 	other_box: fillColor = '#FAF33E'
44.1656 	EXP 	self_box: fillColor = '#A6A9FF'
44.1656 	EXP 	other_box: fillColor = '#FAF33E'
44.1834 	EXP 	self_box: fillColor = '#A6A9FF'
44.1834 	EXP 	other_box: fillColor = '#FAF33E'
44.1962 	EXP 	self_box: fillColor = '#A6A9FF'
44.1962 	EXP 	other_box: fillColor = '#FAF33E'
44.2134 	EXP 	self_box: fillColor = '#A6A9FF'
44.2134 	EXP 	other_box: fillColor = '#FAF33E'
44.2348 	EXP 	self_box: fillColor = '#A6A9FF'
44.2348 	EXP 	other_box: fillColor = '#FAF33E'
44.2519 	EXP 	self_box: fillColor = '#A6A9FF'
44.2519 	EXP 	other_box: fillColor = '#FAF33E'
44.2631 	EXP 	self_box: fillColor = '#A6A9FF'
44.2631 	EXP 	other_box: fillColor = '#FAF33E'
44.2800 	EXP 	self_box: fillColor = '#A6A9FF'
44.2800 	EXP 	other_box: fillColor = '#FAF33E'
44.3012 	EXP 	self_box: fillColor = '#A6A9FF'
44.3012 	EXP 	other_box: fillColor = '#FAF33E'
44.3195 	EXP 	self_box: fillColor = '#A6A9FF'
44.3195 	EXP 	other_box: fillColor = '#FAF33E'
44.3303 	EXP 	self_box: fillColor = '#A6A9FF'
44.3303 	EXP 	other_box: fillColor = '#FFFCA6'
44.3462 	EXP 	self_box: fillColor = '#A6A9FF'
44.3462 	EXP 	other_box: fillColor = '#FFFCA6'
44.3634 	EXP 	self_box: fillColor = '#A6A9FF'
44.3634 	EXP 	other_box: fillColor = '#FFFCA6'
44.3801 	EXP 	self_box: fillColor = '#A6A9FF'
44.3801 	EXP 	other_box: fillColor = '#FFFCA6'
44.3971 	EXP 	self_box: fillColor = '#A6A9FF'
44.3971 	EXP 	other_box: fillColor = '#FFFCA6'
44.4180 	EXP 	self_box: fillColor = '#A6A9FF'
44.4180 	EXP 	other_box: fillColor = '#FFFCA6'
44.4357 	EXP 	self_box: fillColor = '#A6A9FF'
44.4357 	EXP 	other_box: fillColor = '#FFFCA6'
44.4473 	EXP 	self_box: fillColor = '#A6A9FF'
44.4473 	EXP 	other_box: fillColor = '#FFFCA6'
44.4633 	EXP 	self_box: fillColor = '#A6A9FF'
44.4633 	EXP 	other_box: fillColor = '#FFFCA6'
44.4809 	EXP 	self_box: fillColor = '#A6A9FF'
44.4809 	EXP 	other_box: fillColor = '#FFFCA6'
44.5018 	EXP 	self_box: fillColor = '#A6A9FF'
44.5018 	EXP 	other_box: fillColor = '#FFFCA6'
44.5199 	EXP 	self_box: fillColor = '#A6A9FF'
44.5199 	EXP 	other_box: fillColor = '#FFFCA6'
44.5305 	EXP 	self_box: fillColor = '#A6A9FF'
44.5305 	EXP 	other_box: fillColor = '#FFFCA6'
44.5468 	EXP 	self_box: fillColor = '#A6A9FF'
44.5468 	EXP 	other_box: fillColor = '#FFFCA6'
44.5645 	EXP 	self_box: fillColor = '#A6A9FF'
44.5645 	EXP 	other_box: fillColor = '#FFFCA6'
44.5833 	EXP 	self_box: fillColor = '#A6A9FF'
44.5833 	EXP 	other_box: fillColor = '#FFFCA6'
44.6023 	EXP 	self_box: fillColor = '#A6A9FF'
44.6023 	EXP 	other_box: fillColor = '#FFFCA6'
44.6144 	EXP 	self_box: fillColor = '#A6A9FF'
44.6144 	EXP 	other_box: fillColor = '#FFFCA6'
